LogSxy,Sii,Sij,Sjj,LogBVTV,Logmxy,LogCV,Scan,IF
6.070364616094565,1.0,0.0,0.0,-1.9928969402796501,0.42524883744800107,-1.685287924921867,C0001406_SEG_UNCOMP,1.0
5.504686222411271,0.0,0.0,1.0,-1.9928969402796501,0.23812645973634383,-1.685287924921867,C0001406_SEG_UNCOMP,1.0
4.782179661824536,0.0,0.0,1.0,-1.9928969402796501,-0.09220381256275095,-1.685287924921867,C0001406_SEG_UNCOMP,1.0
4.7423934192225685,0.0,0.0,1.0,-1.9928969402796501,-0.27932619027440814,-1.685287924921867,C0001406_SEG_UNCOMP,1.0
5.503613585703162,1.0,0.0,0.0,-1.7142430268002267,-0.36746109791474935,-1.6689162487969351,C0001406_SEG_UNCOMP,1.0
4.471890159510668,0.0,1.0,0.0,-1.7142430268002267,-0.2960037914401606,-1.6689162487969351,C0001406_SEG_UNCOMP,1.0
4.630571154347156,0.0,1.0,0.0,-1.7142430268002267,0.05846240487397033,-1.6689162487969351,C0001406_SEG_UNCOMP,1.0
4.471890159510669,0.0,1.0,0.0,-1.7142430268002267,-0.2960037914401606,-1.6689162487969351,C0001406_SEG_UNCOMP,1.0
5.650521625320815,1.0,0.0,0.0,-1.7142430268002267,-0.22454648496557175,-1.6689162487969351,C0001406_SEG_UNCOMP,1.0
4.557432924282205,0.0,1.0,0.0,-1.7142430268002267,0.12991971134855915,-1.6689162487969351,C0001406_SEG_UNCOMP,1.0
4.630571154347156,0.0,1.0,0.0,-1.7142430268002267,0.05846240487397033,-1.6689162487969351,C0001406_SEG_UNCOMP,1.0
4.557432924282205,0.0,1.0,0.0,-1.7142430268002267,0.12991971134855915,-1.6689162487969351,C0001406_SEG_UNCOMP,1.0
6.625741478851994,1.0,0.0,0.0,-1.7142430268002267,0.48438590766269,-1.6689162487969351,C0001406_SEG_UNCOMP,1.0
5.621830721383138,0.0,0.0,1.0,-1.7142430268002267,0.12991971134855915,-1.6689162487969351,C0001406_SEG_UNCOMP,1.0
5.633248661321427,0.0,0.0,1.0,-1.7142430268002267,0.05846240487397033,-1.6689162487969351,C0001406_SEG_UNCOMP,1.0
5.259744751549473,0.0,0.0,1.0,-1.7142430268002267,-0.2960037914401606,-1.6689162487969351,C0001406_SEG_UNCOMP,1.0
5.530303470800496,1.0,0.0,0.0,-1.6149530931222105,-0.5627904191739301,-1.5406354385832473,C0001406_SEG_UNCOMP,1.0
4.595091409438756,0.0,1.0,0.0,-1.6149530931222105,-0.27697499315347374,-1.5406354385832473,C0001406_SEG_UNCOMP,1.0
4.467781425594948,0.0,1.0,0.0,-1.6149530931222105,-0.06560663996010276,-1.5406354385832473,C0001406_SEG_UNCOMP,1.0
4.595091409438756,0.0,1.0,0.0,-1.6149530931222105,-0.27697499315347374,-1.5406354385832473,C0001406_SEG_UNCOMP,1.0
6.225886788440087,1.0,0.0,0.0,-1.6149530931222105,0.008840432866982764,-1.5406354385832473,C0001406_SEG_UNCOMP,1.0
4.890336504205956,0.0,1.0,0.0,-1.6149530931222105,0.22020878606035377,-1.5406354385832473,C0001406_SEG_UNCOMP,1.0
4.467781425594948,0.0,1.0,0.0,-1.6149530931222105,-0.06560663996010276,-1.5406354385832473,C0001406_SEG_UNCOMP,1.0
4.890336504205956,0.0,1.0,0.0,-1.6149530931222105,0.22020878606035377,-1.5406354385832473,C0001406_SEG_UNCOMP,1.0
6.789374038980411,1.0,0.0,0.0,-1.6149530931222105,0.43157713925372454,-1.5406354385832473,C0001406_SEG_UNCOMP,1.0
6.022106636061037,0.0,0.0,1.0,-1.6149530931222105,0.22020878606035377,-1.5406354385832473,C0001406_SEG_UNCOMP,1.0
5.520072319098467,0.0,0.0,1.0,-1.6149530931222105,-0.06560663996010276,-1.5406354385832473,C0001406_SEG_UNCOMP,1.0
5.538391463030694,0.0,0.0,1.0,-1.6149530931222105,-0.27697499315347374,-1.5406354385832473,C0001406_SEG_UNCOMP,1.0
5.5550835840888935,1.0,0.0,0.0,-1.6466207035618163,-0.5675129088986173,-1.508167670740556,C0001406_SEG_UNCOMP,1.0
4.372246054997283,0.0,1.0,0.0,-1.6466207035618163,-0.3208354626907293,-1.508167670740556,C0001406_SEG_UNCOMP,1.0
4.45557448250914,0.0,1.0,0.0,-1.6466207035618163,-0.034196898389676766,-1.508167670740556,C0001406_SEG_UNCOMP,1.0
4.372246054997283,0.0,1.0,0.0,-1.6466207035618163,-0.3208354626907293,-1.508167670740556,C0001406_SEG_UNCOMP,1.0
6.073482801680219,1.0,0.0,0.0,-1.6466207035618163,-0.07415801648284144,-1.508167670740556,C0001406_SEG_UNCOMP,1.0
4.729796227276784,0.0,1.0,0.0,-1.6466207035618163,0.212480547818211,-1.508167670740556,C0001406_SEG_UNCOMP,1.0
4.45557448250914,0.0,1.0,0.0,-1.6466207035618163,-0.034196898389676766,-1.508167670740556,C0001406_SEG_UNCOMP,1.0
4.729796227276784,0.0,1.0,0.0,-1.6466207035618163,0.212480547818211,-1.508167670740556,C0001406_SEG_UNCOMP,1.0
6.8168639523440175,1.0,0.0,0.0,-1.6466207035618163,0.4991191121192636,-1.508167670740556,C0001406_SEG_UNCOMP,1.0
5.920154966051428,0.0,0.0,1.0,-1.6466207035618163,0.212480547818211,-1.508167670740556,C0001406_SEG_UNCOMP,1.0
5.495338585215758,0.0,0.0,1.0,-1.6466207035618163,-0.034196898389676766,-1.508167670740556,C0001406_SEG_UNCOMP,1.0
5.28289976480037,0.0,0.0,1.0,-1.6466207035618163,-0.3208354626907293,-1.508167670740556,C0001406_SEG_UNCOMP,1.0
5.048296362135229,1.0,0.0,0.0,-1.9337839692574728,-0.6524023302632289,-1.3660295685105281,C0001406_SEG_UNCOMP,1.0
3.9887985917702813,0.0,1.0,0.0,-1.9337839692574728,-0.30850860560069643,-1.3660295685105281,C0001406_SEG_UNCOMP,1.0
3.723010893487034,0.0,1.0,0.0,-1.9337839692574728,-0.0946926974857771,-1.3660295685105281,C0001406_SEG_UNCOMP,1.0
3.9887985917702813,0.0,1.0,0.0,-1.9337839692574728,-0.30850860560069643,-1.3660295685105281,C0001406_SEG_UNCOMP,1.0
5.6474842738926005,1.0,0.0,0.0,-1.9337839692574728,0.035385119061836265,-1.3660295685105281,C0001406_SEG_UNCOMP,1.0
4.465383103360945,0.0,1.0,0.0,-1.9337839692574728,0.2492010271767556,-1.3660295685105281,C0001406_SEG_UNCOMP,1.0
3.723010893487034,0.0,1.0,0.0,-1.9337839692574728,-0.0946926974857771,-1.3660295685105281,C0001406_SEG_UNCOMP,1.0
4.465383103360945,0.0,1.0,0.0,-1.9337839692574728,0.2492010271767556,-1.3660295685105281,C0001406_SEG_UNCOMP,1.0
6.363602891560552,1.0,0.0,0.0,-1.9337839692574728,0.4630169352916749,-1.3660295685105281,C0001406_SEG_UNCOMP,1.0
5.639142752963969,0.0,0.0,1.0,-1.9337839692574728,0.2492010271767556,-1.3660295685105281,C0001406_SEG_UNCOMP,1.0
4.902575044930851,0.0,0.0,1.0,-1.9337839692574728,-0.0946926974857771,-1.3660295685105281,C0001406_SEG_UNCOMP,1.0
4.9639250185416035,0.0,0.0,1.0,-1.9337839692574728,-0.30850860560069643,-1.3660295685105281,C0001406_SEG_UNCOMP,1.0
7.570661095761951,1.0,0.0,0.0,-0.8911104333438568,-0.4163128430119228,-1.4022587077560813,C0001415_SEG_UNCOMP,1.0
6.456697199490286,0.0,1.0,0.0,-0.8911104333438568,-0.28379633571470636,-1.4022587077560813,C0001415_SEG_UNCOMP,1.0
6.278023659509936,0.0,1.0,0.0,-0.8911104333438568,0.02356622391618117,-1.4022587077560813,C0001415_SEG_UNCOMP,1.0
6.456697199490286,0.0,1.0,0.0,-0.8911104333438568,-0.28379633571470636,-1.4022587077560813,C0001415_SEG_UNCOMP,1.0
7.722504778242359,1.0,0.0,0.0,-0.8911104333438568,-0.15127982841749002,-1.4022587077560813,C0001415_SEG_UNCOMP,1.0
6.394181622991138,0.0,1.0,0.0,-0.8911104333438568,0.1560827312133974,-1.4022587077560813,C0001415_SEG_UNCOMP,1.0
6.278023659509936,0.0,1.0,0.0,-0.8911104333438568,0.02356622391618117,-1.4022587077560813,C0001415_SEG_UNCOMP,1.0
6.394181622991138,0.0,1.0,0.0,-0.8911104333438568,0.1560827312133974,-1.4022587077560813,C0001415_SEG_UNCOMP,1.0
7.905177394477807,1.0,0.0,0.0,-0.8911104333438568,0.463445290844285,-1.4022587077560813,C0001415_SEG_UNCOMP,1.0
7.2838398171681895,0.0,0.0,1.0,-0.8911104333438568,0.1560827312133974,-1.4022587077560813,C0001415_SEG_UNCOMP,1.0
7.114139265390511,0.0,0.0,1.0,-0.8911104333438568,0.02356622391618117,-1.4022587077560813,C0001415_SEG_UNCOMP,1.0
7.249308519714562,0.0,0.0,1.0,-0.8911104333438568,-0.28379633571470636,-1.4022587077560813,C0001415_SEG_UNCOMP,1.0
7.483791930150408,1.0,0.0,0.0,-0.8029620465671519,-0.5509010343757713,-1.363062139853243,C0001415_SEG_UNCOMP,1.0
6.4643735667104245,0.0,1.0,0.0,-0.8029620465671519,-0.30992809680477634,-1.363062139853243,C0001415_SEG_UNCOMP,1.0
6.317471360017944,0.0,1.0,0.0,-0.8029620465671519,-0.032771040806040735,-1.363062139853243,C0001415_SEG_UNCOMP,1.0
6.4643735667104245,0.0,1.0,0.0,-0.8029620465671519,-0.30992809680477634,-1.363062139853243,C0001415_SEG_UNCOMP,1.0
7.782843169802733,1.0,0.0,0.0,-0.8029620465671519,-0.06895515923378166,-1.363062139853243,C0001415_SEG_UNCOMP,1.0
6.592962369147184,0.0,1.0,0.0,-0.8029620465671519,0.20820189676495407,-1.363062139853243,C0001415_SEG_UNCOMP,1.0
6.317471360017944,0.0,1.0,0.0,-0.8029620465671519,-0.032771040806040735,-1.363062139853243,C0001415_SEG_UNCOMP,1.0
6.592962369147184,0.0,1.0,0.0,-0.8029620465671519,0.20820189676495407,-1.363062139853243,C0001415_SEG_UNCOMP,1.0
8.081432858840254,1.0,0.0,0.0,-0.8029620465671519,0.48535895276368984,-1.363062139853243,C0001415_SEG_UNCOMP,1.0
7.511392662266343,0.0,0.0,1.0,-0.8029620465671519,0.20820189676495407,-1.363062139853243,C0001415_SEG_UNCOMP,1.0
7.200873216061901,0.0,0.0,1.0,-0.8029620465671519,-0.032771040806040735,-1.363062139853243,C0001415_SEG_UNCOMP,1.0
7.218559734527486,0.0,0.0,1.0,-0.8029620465671519,-0.30992809680477634,-1.363062139853243,C0001415_SEG_UNCOMP,1.0
7.429604682021625,1.0,0.0,0.0,-0.8816477884306154,-0.3178038985054901,-2.0208307030991115,C0001415_SEG_UNCOMP,1.0
6.451806978502531,0.0,1.0,0.0,-0.8816477884306154,-0.20678002949720894,-2.0208307030991115,C0001415_SEG_UNCOMP,1.0
6.343565271989925,0.0,1.0,0.0,-0.8816477884306154,0.018130645607598795,-2.0208307030991115,C0001415_SEG_UNCOMP,1.0
6.451806978502531,0.0,1.0,0.0,-0.8816477884306154,-0.20678002949720894,-2.0208307030991115,C0001415_SEG_UNCOMP,1.0
7.728477478988381,1.0,0.0,0.0,-0.8816477884306154,-0.09575616048892775,-2.0208307030991115,C0001415_SEG_UNCOMP,1.0
6.567271398809374,0.0,1.0,0.0,-0.8816477884306154,0.12915451461587996,-2.0208307030991115,C0001415_SEG_UNCOMP,1.0
6.343565271989925,0.0,1.0,0.0,-0.8816477884306154,0.018130645607598795,-2.0208307030991115,C0001415_SEG_UNCOMP,1.0
6.567271398809374,0.0,1.0,0.0,-0.8816477884306154,0.12915451461587996,-2.0208307030991115,C0001415_SEG_UNCOMP,1.0
8.000311780252945,1.0,0.0,0.0,-0.8816477884306154,0.35406518972068773,-2.0208307030991115,C0001415_SEG_UNCOMP,1.0
7.458938918781979,0.0,0.0,1.0,-0.8816477884306154,0.12915451461587996,-2.0208307030991115,C0001415_SEG_UNCOMP,1.0
7.192573392644043,0.0,0.0,1.0,-0.8816477884306154,0.018130645607598795,-2.0208307030991115,C0001415_SEG_UNCOMP,1.0
7.220961861892944,0.0,0.0,1.0,-0.8816477884306154,-0.20678002949720894,-2.0208307030991115,C0001415_SEG_UNCOMP,1.0
6.907855449603937,1.0,0.0,0.0,-1.0636313197728642,-0.6410166807666624,-2.1435451905838296,C0001415_SEG_UNCOMP,1.0
5.876981534911534,0.0,1.0,0.0,-1.0636313197728642,-0.3185901812274274,-2.1435451905838296,C0001415_SEG_UNCOMP,1.0
5.763121011985491,0.0,1.0,0.0,-1.0636313197728642,-0.07968205421681353,-2.1435451905838296,C0001415_SEG_UNCOMP,1.0
5.876981534911534,0.0,1.0,0.0,-1.0636313197728642,-0.3185901812274274,-2.1435451905838296,C0001415_SEG_UNCOMP,1.0
7.362542068531639,1.0,0.0,0.0,-1.0636313197728642,0.0038363183118074167,-2.1435451905838296,C0001415_SEG_UNCOMP,1.0
6.1584364011231525,0.0,1.0,0.0,-1.0636313197728642,0.24274444532242137,-2.1435451905838296,C0001415_SEG_UNCOMP,1.0
5.763121011985491,0.0,1.0,0.0,-1.0636313197728642,-0.07968205421681353,-2.1435451905838296,C0001415_SEG_UNCOMP,1.0
6.1584364011231525,0.0,1.0,0.0,-1.0636313197728642,0.24274444532242137,-2.1435451905838296,C0001415_SEG_UNCOMP,1.0
7.739598163217353,1.0,0.0,0.0,-1.0636313197728642,0.4816525723330353,-2.1435451905838296,C0001415_SEG_UNCOMP,1.0
7.126641384631199,0.0,0.0,1.0,-1.0636313197728642,0.24274444532242137,-2.1435451905838296,C0001415_SEG_UNCOMP,1.0
6.657711747915386,0.0,0.0,1.0,-1.0636313197728642,-0.07968205421681353,-2.1435451905838296,C0001415_SEG_UNCOMP,1.0
6.624053219760655,0.0,0.0,1.0,-1.0636313197728642,-0.3185901812274274,-2.1435451905838296,C0001415_SEG_UNCOMP,1.0
6.356826751905529,1.0,0.0,0.0,-1.1599559189091617,-0.7604721081247776,-1.497606985389493,C0001415_SEG_UNCOMP,1.0
5.5917710529619296,0.0,1.0,0.0,-1.1599559189091617,-0.37604484944392075,-1.497606985389493,C0001415_SEG_UNCOMP,1.0
5.563907706521135,0.0,1.0,0.0,-1.1599559189091617,-0.10860714693285577,-1.497606985389493,C0001415_SEG_UNCOMP,1.0
5.5917710529619296,0.0,1.0,0.0,-1.1599559189091617,-0.37604484944392075,-1.497606985389493,C0001415_SEG_UNCOMP,1.0
7.1962104992832385,1.0,0.0,0.0,-1.1599559189091617,0.008382409236936146,-1.497606985389493,C0001415_SEG_UNCOMP,1.0
6.106005873982682,0.0,1.0,0.0,-1.1599559189091617,0.27582011174800114,-1.497606985389493,C0001415_SEG_UNCOMP,1.0
5.563907706521136,0.0,1.0,0.0,-1.1599559189091617,-0.10860714693285577,-1.497606985389493,C0001415_SEG_UNCOMP,1.0
6.106005873982682,0.0,1.0,0.0,-1.1599559189091617,0.27582011174800114,-1.497606985389493,C0001415_SEG_UNCOMP,1.0
7.6214361953895216,1.0,0.0,0.0,-1.1599559189091617,0.543257814259066,-1.497606985389493,C0001415_SEG_UNCOMP,1.0
7.093881212576964,0.0,0.0,1.0,-1.1599559189091617,0.27582011174800114,-1.497606985389493,C0001415_SEG_UNCOMP,1.0
6.536781189721145,0.0,0.0,1.0,-1.1599559189091617,-0.10860714693285577,-1.497606985389493,C0001415_SEG_UNCOMP,1.0
6.347948256297256,0.0,0.0,1.0,-1.1599559189091617,-0.37604484944392075,-1.497606985389493,C0001415_SEG_UNCOMP,1.0
7.340579393924572,1.0,0.0,0.0,-0.8029620465671519,-0.6908766240254892,-1.7913938193704504,C0001415_SEG_UNCOMP,1.0
6.408810137467449,0.0,1.0,0.0,-0.8029620465671519,-0.3231681433670167,-1.7913938193704504,C0001415_SEG_UNCOMP,1.0
6.249480232152859,0.0,1.0,0.0,-0.8029620465671519,-0.10675217489983076,-1.7913938193704504,C0001415_SEG_UNCOMP,1.0
6.408810137467449,0.0,1.0,0.0,-0.8029620465671519,-0.3231681433670167,-1.7913938193704504,C0001415_SEG_UNCOMP,1.0
7.934577331125064,1.0,0.0,0.0,-0.8029620465671519,0.044540337291455935,-1.7913938193704504,C0001415_SEG_UNCOMP,1.0
6.656637058789176,0.0,1.0,0.0,-0.8029620465671519,0.26095630575864176,-1.7913938193704504,C0001415_SEG_UNCOMP,1.0
6.249480232152859,0.0,1.0,0.0,-0.8029620465671519,-0.10675217489983076,-1.7913938193704504,C0001415_SEG_UNCOMP,1.0
6.656637058789176,0.0,1.0,0.0,-0.8029620465671519,0.26095630575864176,-1.7913938193704504,C0001415_SEG_UNCOMP,1.0
8.065352762646599,1.0,0.0,0.0,-0.8029620465671519,0.47737227422582773,-1.7913938193704504,C0001415_SEG_UNCOMP,1.0
7.5460138022515135,0.0,0.0,1.0,-0.8029620465671519,0.26095630575864176,-1.7913938193704504,C0001415_SEG_UNCOMP,1.0
7.093479566076513,0.0,0.0,1.0,-0.8029620465671519,-0.10675217489983076,-1.7913938193704504,C0001415_SEG_UNCOMP,1.0
7.207223678410019,0.0,0.0,1.0,-0.8029620465671519,-0.3231681433670167,-1.7913938193704504,C0001415_SEG_UNCOMP,1.0
5.049735342020289,1.0,0.0,0.0,-1.8176928512545596,-0.7736203960219966,-1.2126595828309936,C0001421_SEG_UNCOMP,1.0
4.297751202103901,0.0,1.0,0.0,-1.8176928512545596,-0.37832628836268795,-1.2126595828309936,C0001421_SEG_UNCOMP,1.0
4.10824460959917,0.0,1.0,0.0,-1.8176928512545596,-0.11505173597858351,-1.2126595828309936,C0001421_SEG_UNCOMP,1.0
4.297751202103901,0.0,1.0,0.0,-1.8176928512545596,-0.37832628836268795,-1.2126595828309936,C0001421_SEG_UNCOMP,1.0
6.178702690605495,1.0,0.0,0.0,-1.8176928512545596,0.01696781929662057,-1.2126595828309936,C0001421_SEG_UNCOMP,1.0
4.856733239767168,0.0,1.0,0.0,-1.8176928512545596,0.2802423716807249,-1.2126595828309936,C0001421_SEG_UNCOMP,1.0
4.10824460959917,0.0,1.0,0.0,-1.8176928512545596,-0.11505173597858351,-1.2126595828309936,C0001421_SEG_UNCOMP,1.0
4.856733239767168,0.0,1.0,0.0,-1.8176928512545596,0.2802423716807249,-1.2126595828309936,C0001421_SEG_UNCOMP,1.0
6.6444392902675276,1.0,0.0,0.0,-1.8176928512545596,0.5435169240648294,-1.2126595828309936,C0001421_SEG_UNCOMP,1.0
5.957583106150442,0.0,0.0,1.0,-1.8176928512545596,0.2802423716807249,-1.2126595828309936,C0001421_SEG_UNCOMP,1.0
5.1397163917260835,0.0,0.0,1.0,-1.8176928512545596,-0.11505173597858351,-1.2126595828309936,C0001421_SEG_UNCOMP,1.0
5.070645585640744,0.0,0.0,1.0,-1.8176928512545596,-0.37832628836268795,-1.2126595828309936,C0001421_SEG_UNCOMP,1.0
6.023230428744483,1.0,0.0,0.0,-1.4097677173055327,-0.7158085413597635,-2.023086540446796,C0001421_SEG_UNCOMP,1.0
5.283541302218701,0.0,1.0,0.0,-1.4097677173055327,-0.41633879251705147,-2.023086540446796,C0001421_SEG_UNCOMP,1.0
5.143423173943084,0.0,1.0,0.0,-1.4097677173055327,-0.05217110397072734,-2.023086540446796,C0001421_SEG_UNCOMP,1.0
5.283541302218701,0.0,1.0,0.0,-1.4097677173055327,-0.41633879251705147,-2.023086540446796,C0001421_SEG_UNCOMP,1.0
6.7249894585680385,1.0,0.0,0.0,-1.4097677173055327,-0.11686904367433952,-2.023086540446796,C0001421_SEG_UNCOMP,1.0
5.5053231482696185,0.0,1.0,0.0,-1.4097677173055327,0.24729864487198464,-2.023086540446796,C0001421_SEG_UNCOMP,1.0
5.143423173943084,0.0,1.0,0.0,-1.4097677173055327,-0.05217110397072734,-2.023086540446796,C0001421_SEG_UNCOMP,1.0
5.505323148269618,0.0,1.0,0.0,-1.4097677173055327,0.24729864487198464,-2.023086540446796,C0001421_SEG_UNCOMP,1.0
7.326204144087556,1.0,0.0,0.0,-1.4097677173055327,0.6114663334183087,-2.023086540446796,C0001421_SEG_UNCOMP,1.0
6.545233145489496,0.0,0.0,1.0,-1.4097677173055327,0.24729864487198464,-2.023086540446796,C0001421_SEG_UNCOMP,1.0
6.134694945950785,0.0,0.0,1.0,-1.4097677173055327,-0.05217110397072734,-2.023086540446796,C0001421_SEG_UNCOMP,1.0
6.024095906131086,0.0,0.0,1.0,-1.4097677173055327,-0.41633879251705147,-2.023086540446796,C0001421_SEG_UNCOMP,1.0
6.3418058547016845,1.0,0.0,0.0,-1.0978126084975453,-1.0090907716176805,-2.347299310204152,C0001421_SEG_UNCOMP,1.0
5.636789166247445,0.0,1.0,0.0,-1.0978126084975453,-0.5328008377804729,-2.347299310204152,C0001421_SEG_UNCOMP,1.0
5.56072234862586,0.0,1.0,0.0,-1.0978126084975453,-0.15102641672386588,-2.347299310204152,C0001421_SEG_UNCOMP,1.0
5.636789166247445,0.0,1.0,0.0,-1.0978126084975453,-0.5328008377804729,-2.347299310204152,C0001421_SEG_UNCOMP,1.0
7.3705957305024405,1.0,0.0,0.0,-1.0978126084975453,-0.05651090394326532,-2.347299310204152,C0001421_SEG_UNCOMP,1.0
6.270003024813368,0.0,1.0,0.0,-1.0978126084975453,0.32526351711334167,-2.347299310204152,C0001421_SEG_UNCOMP,1.0
5.56072234862586,0.0,1.0,0.0,-1.0978126084975453,-0.15102641672386588,-2.347299310204152,C0001421_SEG_UNCOMP,1.0
6.270003024813368,0.0,1.0,0.0,-1.0978126084975453,0.32526351711334167,-2.347299310204152,C0001421_SEG_UNCOMP,1.0
7.901436417520973,1.0,0.0,0.0,-1.0978126084975453,0.7070379381699486,-2.347299310204152,C0001421_SEG_UNCOMP,1.0
7.311776113244038,0.0,0.0,1.0,-1.0978126084975453,0.32526351711334167,-2.347299310204152,C0001421_SEG_UNCOMP,1.0
6.545440290775006,0.0,0.0,1.0,-1.0978126084975453,-0.15102641672386588,-2.347299310204152,C0001421_SEG_UNCOMP,1.0
6.333676592645154,0.0,0.0,1.0,-1.0978126084975453,-0.5328008377804729,-2.347299310204152,C0001421_SEG_UNCOMP,1.0
6.161563614852315,1.0,0.0,0.0,-1.1973282616072674,-0.9149804983550976,-1.980985648756606,C0001421_SEG_UNCOMP,1.0
5.403955259121721,0.0,1.0,0.0,-1.1973282616072674,-0.47043365481347793,-1.980985648756606,C0001421_SEG_UNCOMP,1.0
5.345838328983321,0.0,1.0,0.0,-1.1973282616072674,-0.1354139964115021,-1.980985648756606,C0001421_SEG_UNCOMP,1.0
5.403955259121721,0.0,1.0,0.0,-1.1973282616072674,-0.47043365481347793,-1.980985648756606,C0001421_SEG_UNCOMP,1.0
7.038513415808434,1.0,0.0,0.0,-1.1973282616072674,-0.025886811271858448,-1.980985648756606,C0001421_SEG_UNCOMP,1.0
5.954855365151296,0.0,1.0,0.0,-1.1973282616072674,0.30913284713011735,-1.980985648756606,C0001421_SEG_UNCOMP,1.0
5.345838328983321,0.0,1.0,0.0,-1.1973282616072674,-0.1354139964115021,-1.980985648756606,C0001421_SEG_UNCOMP,1.0
5.954855365151296,0.0,1.0,0.0,-1.1973282616072674,0.30913284713011735,-1.980985648756606,C0001421_SEG_UNCOMP,1.0
7.6631278567387024,1.0,0.0,0.0,-1.1973282616072674,0.6441525055320934,-1.980985648756606,C0001421_SEG_UNCOMP,1.0
7.0321641021921515,0.0,0.0,1.0,-1.1973282616072674,0.30913284713011735,-1.980985648756606,C0001421_SEG_UNCOMP,1.0
6.288183910969614,0.0,0.0,1.0,-1.1973282616072674,-0.1354139964115021,-1.980985648756606,C0001421_SEG_UNCOMP,1.0
6.144627113262485,0.0,0.0,1.0,-1.1973282616072674,-0.47043365481347793,-1.980985648756606,C0001421_SEG_UNCOMP,1.0
5.25650597699976,1.0,0.0,0.0,-1.6798603767306461,-0.8211161103483476,-1.3294356052589436,C0001421_SEG_UNCOMP,1.0
4.403097097084816,0.0,1.0,0.0,-1.6798603767306461,-0.4610832235933936,-1.3294356052589436,C0001421_SEG_UNCOMP,1.0
4.495015648638556,0.0,1.0,0.0,-1.6798603767306461,-0.08414336943970559,-1.3294356052589436,C0001421_SEG_UNCOMP,1.0
4.403097097084816,0.0,1.0,0.0,-1.6798603767306461,-0.4610832235933936,-1.3294356052589436,C0001421_SEG_UNCOMP,1.0
5.990240025779091,1.0,0.0,0.0,-1.6798603767306461,-0.10105033683843952,-1.3294356052589436,C0001421_SEG_UNCOMP,1.0
4.960589837272641,0.0,1.0,0.0,-1.6798603767306461,0.2758895173152485,-1.3294356052589436,C0001421_SEG_UNCOMP,1.0
4.495015648638556,0.0,1.0,0.0,-1.6798603767306461,-0.08414336943970559,-1.3294356052589436,C0001421_SEG_UNCOMP,1.0
4.960589837272641,0.0,1.0,0.0,-1.6798603767306461,0.2758895173152485,-1.3294356052589436,C0001421_SEG_UNCOMP,1.0
