Slope,Interception,RValue,PValue,Standard Error,RSquare,RSquareAdj,Relative Norm Error,Rel Norm Error Std
0.897687884330711,0.5484167118677172,0.9474075256621114,0.0,0.004227113086090675,0.8975808130411881,0.8974812222331768,0.06228273178650925,0.14947544371013968
