Slope,Interception,RValue,PValue,Standard Error,RSquare,RSquareAdj,Relative Norm Error,Rel Norm Error Std
0.864638673999315,-0.9836672488975058,0.9639532704686464,0.0,0.005013571721526381,0.909832498689747,0.9097136487319567,0.046244879590531404,0.038565628353216114
