Slope,Interception,RValue,PValue,Standard Error,RSquare,RSquareAdj,Relative Norm Error,Rel Norm Error Std
0.7960808989774567,-1.3682340298604831,0.9071995066055296,0.0,0.0062383470682338335,0.8221244321212906,0.8219719673488232,0.08848687050329027,0.21336685442967335
