BVTV,DA,E1,E2,E3,Mu12,Mu23,Mu31,Nu12,Nu13,Nu23,ROI Number,Scan,m1,m2,m3
0.0352,1.817,28.43690126473705,67.76371838380228,182.9101007601591,22.625762266816622,34.08196245016606,20.666517781167848,0.23308174250205652,0.04517012013104587,0.09357420534154401,1,350702_C0000096_SEG_UNCOMP,0.72637,0.95381,1.31983
0.0305,1.845,1.4162855493240736,14.472664812617479,27.133804136617638,2.7779291756070665,11.31062553539118,2.9682110137723883,0.11389210473074143,0.009010809553786686,0.2868894035313163,2,350702_C0000096_SEG_UNCOMP,0.69961,1.00955,1.29084
0.0329,2.262,20.8989102764089,34.739391986084804,196.1905898323074,13.057229858695267,31.54389372925825,17.580289862766655,0.23657358073144652,0.030293780946805817,0.059282862700368054,3,350702_C0000096_SEG_UNCOMP,0.64668,0.89056,1.46276
0.0552,2.016,39.826198728145,142.06297633689522,268.56419863496245,31.082814200656067,63.173018067001884,29.949334673000525,0.12706876375634302,0.05693473947183862,0.12631657298692225,4,350702_C0000096_SEG_UNCOMP,0.65227,1.03283,1.3149
0.064,1.957,24.25840487526602,123.94396847326732,258.75100441581685,20.301582993740585,59.42166217698221,20.39499481623329,0.12505059093194834,0.03381255983404397,0.13015880545522868,5,350702_C0000096_SEG_UNCOMP,0.65421,1.06536,1.28043
0.09,1.537,71.66913154838305,187.4029235754657,347.5782057517588,48.12379428455263,113.82987365671411,48.11571021775025,0.1354126845618276,0.06222382560633706,0.19185372746330262,6,350702_C0000096_SEG_UNCOMP,0.79532,0.98251,1.22217
