BVTV,DA,E1,E2,E3,Mu12,Mu23,Mu31,Nu12,Nu13,Nu23,ROI Number,Scan,m1,m2,m3
0.1984,2.165,206.79287976301907,412.7293567062315,1140.4692738607757,124.30218889268264,209.36563072830594,122.94918238104636,0.23059504225564043,0.0531831643411709,0.09153332878156303,1,350705_C0000245_SEG_UNCOMP,0.65511,0.92687,1.41802
0.0949,1.904,80.43414455296846,150.25174670403604,385.5692387992615,39.5172710820453,67.42408689144965,49.83281280922042,0.1781628128652845,0.07495848444419898,0.08466189192060142,2,350705_C0000245_SEG_UNCOMP,0.7344,0.86721,1.39838
0.1815,2.113,213.72857787620214,323.7061967425608,1028.726139044461,108.37718607775794,143.14469536608425,125.4880140081698,0.23110965573266548,0.06799770593144683,0.06785806139727694,3,350705_C0000245_SEG_UNCOMP,0.69351,0.84094,1.46555
0.0354,2.11,11.187688254754834,46.139153620941144,86.90031626510304,7.416739259656977,17.678970260458776,7.974753283681083,0.08942018814305296,0.0491259776508801,0.12817875019104868,4,350705_C0000245_SEG_UNCOMP,0.6417,1.00435,1.35395
0.1535,2.081,103.75139295556329,258.3234265491383,698.0836521948219,69.36375012033646,142.72766757290785,83.64169247736169,0.19050671412478476,0.06186033711763089,0.09505538923082771,5,350705_C0000245_SEG_UNCOMP,0.67166,0.93055,1.3978
0.16,2.222,128.8068592680336,309.8012014018338,837.4816096330402,76.56174981736378,159.1550344774038,97.35758702452046,0.19673057248825385,0.06035659975376555,0.0857697911195735,6,350705_C0000245_SEG_UNCOMP,0.64352,0.92641,1.43007
