Slope,Interception,RValue,PValue,Standard Error,RSquare,RSquareAdj,Relative Norm Error,Rel Norm Error Std
0.742798109904521,1.360010854658206,0.9347357504523097,0.0,0.005885424322083515,0.854109965094583,0.8539196737447065,0.07787113551036477,0.14149420506101043
