ROI Number,Scan,BV/TV,SMI,Mean Tb N,Mean Tb Sp,Std Tb Sp,Min Tb Sp,Max Tb Sp,Mean Tb Th,Std Tb Th,Min Tb Th,Max Tb Th,Coefficient of Variation,Degree of Anisotropy
6,C0001867_SEG_UNCOMP,0.2375797099626448,0.013972474228179313,0.903871158491,0.778256593594,0.197908028215,0.121399998665,1.48187577724,0.32809577820700003,0.09512337778480001,0.121399998665,0.6537590026860001,0.1327964447528486,1.859
1,C0001890_SEG_UNCOMP,0.2785053517300363,-0.026580844222350332,0.920783516477,0.7659440164910001,0.206246446598,0.121399998665,1.506534338,0.32008758823000005,0.0738864891559,0.121399998665,0.606999993324,0.15134836823267564,1.979
2,C0001890_SEG_UNCOMP,0.18446646207252188,0.02066188484045689,0.860852713735,0.889793422393,0.27079343475,0.121399998665,1.80474078655,0.27184547825100003,0.0734912439837,0.121399998665,0.8143759369850001,0.2476751563920262,1.768
3,C0001890_SEG_UNCOMP,0.18435640886965926,0.023054338234116057,0.848538062623,0.9042232093320001,0.285172031383,0.121399998665,1.94618999958,0.274274307808,0.060801344571400004,0.121399998665,0.48559999465899994,0.17268073599691625,1.901
4,C0001890_SEG_UNCOMP,0.1099635881117386,0.0709854386819543,0.725229967494,1.12885924559,0.335462796106,0.121399998665,2.2581706047099996,0.250013725493,0.0625682160101,0.121399998665,0.542917311192,0.11067769109897968,1.863
5,C0001890_SEG_UNCOMP,0.11200114455330977,0.06353534283288025,0.761271090408,1.0766404629100002,0.30928060977,0.121399998665,1.84112215042,0.23695204388799998,0.056724531381000004,0.121399998665,0.40263825655,0.09131693303311826,1.806
6,C0001890_SEG_UNCOMP,0.2201991648534092,0.011416289986511771,0.8567857411300001,0.864541221224,0.220010465603,0.121399998665,1.5594112873100001,0.302611722616,0.0656486706245,0.121399998665,0.500545024872,0.15127655698144804,1.95
1,C0001896_SEG_UNCOMP,0.18206730225011644,0.011371753707152104,0.845332143043,0.914895874901,0.23808087235999997,0.121399998665,1.48187577724,0.268071090486,0.0711674699177,0.121399998665,0.542917311192,0.17077865858058933,1.994
2,C0001896_SEG_UNCOMP,0.20254191454840456,-0.0007070655483256853,0.768573920592,1.01024389271,0.405812996397,0.121399998665,2.38513159752,0.290867130195,0.0813536212654,0.121399998665,0.606999993324,0.23326442825526075,1.999
3,C0001896_SEG_UNCOMP,0.11196655640383864,0.05751610798317599,0.622258868673,1.34105825245,0.523791441405,0.121399998665,2.69824981689,0.265989955854,0.07757748874989999,0.121399998665,0.556324720383,0.2861993946992137,1.614
4,C0001896_SEG_UNCOMP,0.2194586640170049,-0.015192622126664569,0.803254007647,0.950119247376,0.305625541161,0.121399998665,1.9575161933900003,0.29481696269,0.0803365004666,0.121399998665,0.6537590026860001,0.18477405370319847,2.15
5,C0001896_SEG_UNCOMP,0.3027202007370422,-0.05078756735409109,0.822833906461,0.84997253303,0.256221498825,0.121399998665,1.5875109434099999,0.365339563552,0.12713704853399999,0.121399998665,0.87542784214,0.18995653105519664,2.121
6,C0001896_SEG_UNCOMP,0.2541049844667765,-0.036564022532244334,0.8233956866359999,0.900852929328,0.28410773684999996,0.121399998665,1.6105530262,0.313629993319,0.09022294008479999,0.121399998665,0.697389900684,0.16636950977726558,2.139
1,C0001904_SEG_UNCOMP,0.2858647666243224,-0.029345261585410974,0.8513295744439999,0.813660104482,0.23493719908500002,0.121399998665,1.46184957027,0.360973116328,0.12271974422599999,0.121399998665,0.892104148865,0.15092004331261838,2.144
2,C0001904_SEG_UNCOMP,0.12109940005282555,0.05717380529138023,0.604570431418,1.36622018652,0.493131843896,0.121399998665,2.75500440598,0.287846813842,0.07275563237589999,0.121399998665,0.542917311192,0.3007528580183902,1.852
3,C0001904_SEG_UNCOMP,0.12967411674443755,0.04853767116837372,0.621287233826,1.32515572838,0.5440496444240001,0.121399998665,2.91612815857,0.284405752295,0.0675775904394,0.121399998665,0.515056550503,0.3089680198756356,1.834
4,C0001904_SEG_UNCOMP,0.13884626510873255,0.03770056282484882,0.7083599808050001,1.14270285925,0.427225581671,0.121399998665,2.98110556602,0.269008738102,0.0738822187691,0.121399998665,0.515056550503,0.2821287698709759,1.858
5,C0001904_SEG_UNCOMP,0.3373052058309332,-0.06487774517385034,0.9408061235940001,0.7088551662729999,0.210733478382,0.121399998665,1.3894865512799999,0.354063085343,0.09645301732389999,0.121399998665,0.6537590026860001,0.14281567730019104,2.266
6,C0001904_SEG_UNCOMP,0.3210786471631428,-0.05123927958223882,0.941024960275,0.714101534305,0.20987140734499998,0.121399998665,1.45679998398,0.348569534173,0.0964775110968,0.121399998665,0.6537590026860001,0.16102065598408905,2.105
1,C0001911_SEG_UNCOMP,0.07765668431710414,0.07175402897268904,0.39615726018700004,2.28165048151,1.49690334285,0.121399998665,4.8133225441,0.242599609295,0.059584957657399996,0.121399998665,0.43771392107,0.461511476464631,1.606
2,C0001911_SEG_UNCOMP,0.093375426063114,0.07457385761681537,0.566955229832,1.51708426665,0.894985121918,0.121399998665,3.98221635818,0.246723433468,0.0662309856965,0.121399998665,0.454237222672,0.5841994963779443,1.791
3,C0001911_SEG_UNCOMP,0.0929760901555838,0.06446023826976077,0.37515504778000003,2.42058798946,2.1129484826900002,0.121399998665,6.38822412491,0.244976570887,0.062451171928900005,0.121399998665,0.42054191231700006,0.7416569860721284,1.793
4,C0001911_SEG_UNCOMP,0.2380953878274869,0.003861324261206853,1.0285904526,0.6879821137630001,0.228236654027,0.121399998665,1.58286225796,0.284222126973,0.07375856158369999,0.121399998665,0.515056550503,0.22436538351637933,2.002
5,C0001911_SEG_UNCOMP,0.3489283962418402,-0.05820582617531146,1.0308294741,0.622204854036,0.173921812128,0.121399998665,1.21399998665,0.34788770261299995,0.0874610528757,0.121399998665,0.664935231209,0.15208111968950702,1.819
6,C0001911_SEG_UNCOMP,0.2944583495792823,-0.022682732804863177,0.981112503442,0.688208670299,0.192383457591,0.121399998665,1.33539998531,0.331042431375,0.08333047925430001,0.121399998665,0.6537590026860001,0.19387571014572194,1.819
1,C0001927_SEG_UNCOMP,0.2756596903417308,-0.01701690257135137,0.8851198890449999,0.7980658941169999,0.225800664551,0.121399998665,1.66897404194,0.331724558427,0.0708974323867,0.121399998665,0.606999993324,0.10463610287984342,1.829
2,C0001927_SEG_UNCOMP,0.322275082697121,-0.052204176474807684,0.976412387049,0.686963194741,0.196369880636,0.121399998665,1.38417291641,0.337194234296,0.08308982124089999,0.121399998665,0.664935231209,0.18979509935786643,2.098
3,C0001927_SEG_UNCOMP,0.27944552052020577,-0.020629833154683763,0.977928336572,0.713010428742,0.18433049510699998,0.121399998665,1.3627115488100001,0.309559388087,0.0645750547566,0.121399998665,0.542917311192,0.1270386764384708,1.837
4,C0001927_SEG_UNCOMP,0.276121913793754,-0.013953473746884952,0.8633700236299999,0.8191314528039999,0.257883380499,0.121399998665,1.6909064054499998,0.339120481628,0.06699804827940001,0.121399998665,0.569416463375,0.11598835875674048,1.691
5,C0001927_SEG_UNCOMP,0.3315399901895431,-0.057844524282574965,1.0213870642799998,0.65794708128,0.186493488145,0.121399998665,1.34090673923,0.321113683215,0.07376717785180001,0.121399998665,0.619020938873,0.1140421181056811,2.063
6,C0001927_SEG_UNCOMP,0.3122272252757619,-0.04592169197431658,0.9989435510570001,0.6850275817270001,0.198675361279,0.121399998665,1.40005302429,0.316029984481,0.0672050459473,0.121399998665,0.594736099243,0.0748359149145955,1.992
1,C0001934_SEG_UNCOMP,0.287806419560542,-0.044374061881284566,0.8149951355159999,0.876126463562,0.255097836263,0.121399998665,1.40530657768,0.350874725061,0.110918380246,0.121399998665,0.7773392796520001,0.19459528067503157,2.023
2,C0001934_SEG_UNCOMP,0.3032248732815979,-0.0579879025786695,1.0103489419399998,0.690489227595,0.193718971518,0.121399998665,1.1956512928,0.29926783403900004,0.0729439289808,0.121399998665,0.606999993324,0.0817233792872152,1.949
3,C0001934_SEG_UNCOMP,0.3073172802394759,-0.05807534813124969,0.847023043046,0.8234535712980001,0.23546278811000002,0.121399998665,1.39477980137,0.357151854032,0.118342225775,0.121399998665,0.883805334568,0.18981645692899252,2.089
4,C0001934_SEG_UNCOMP,0.2898455481907254,-0.04701539889808416,0.969262207197,0.729277812464,0.193958003722,0.121399998665,1.15170145035,0.302434754657,0.0719076339923,0.121399998665,0.556324720383,0.12796552414364962,1.868
5,C0001934_SEG_UNCOMP,0.2394946356924548,-0.012142994577397422,0.9357500106380001,0.787229720219,0.211230287234,0.121399998665,1.35729324818,0.281431769102,0.0637131209052,0.121399998665,0.500545024872,0.13501774275450462,1.793
6,C0001934_SEG_UNCOMP,0.25037575307834525,-0.020122610234081455,0.9485004160259999,0.7680221537720001,0.20983561140700002,0.121399998665,1.4668817520100002,0.286273641047,0.0668158468731,0.121399998665,0.515056550503,0.16926706381713003,1.8
1,C0001944_SEG_UNCOMP,0.2999358547046172,-0.05091731757085583,0.9860848516159999,0.706825000344,0.209700533994,0.121399998665,1.4209505319600002,0.307286511826,0.07402726420900001,0.121399998665,0.6537590026860001,0.09017319559522838,1.981
2,C0001944_SEG_UNCOMP,0.3607512546065125,-0.08451194203035083,1.1180252321100002,0.583887837673,0.16200916845799998,0.121399998665,1.01570522785,0.310546358696,0.0661397495792,0.121399998665,0.569416463375,0.10242035339462706,2.327
3,C0001944_SEG_UNCOMP,0.27670676795753835,-0.0324143405927385,1.06375440308,0.660991085836,0.17534065081300002,0.121399998665,1.11925268173,0.279075528324,0.05553280571309999,0.121399998665,0.529170334339,0.054672698445830274,2.186
4,C0001944_SEG_UNCOMP,0.21625454362508967,0.004815019368687521,0.967095625942,0.765588592966,0.18915920750100002,0.121399998665,1.3627115488100001,0.26843531653700003,0.05217647207309999,0.121399998665,0.500545024872,0.09494479107937989,2.364
5,C0001944_SEG_UNCOMP,0.1987340737293571,0.005518042248846618,0.87619710235,0.876585664912,0.286118955178,0.121399998665,1.65121853352,0.264710051906,0.0516666443173,0.121399998665,0.43771392107,0.15467347319782854,2.175
6,C0001944_SEG_UNCOMP,0.27761549297546123,-0.026127462005311214,1.0171375362700001,0.6894432330320001,0.18677305842999997,0.121399998665,1.23804187775,0.293707977438,0.0627081668344,0.121399998665,0.6537590026860001,0.17874255465786756,2.259
1,C0001950_SEG_UNCOMP,0.03519344208686028,0.10057339935780127,0.242509609179,3.90365292852,2.44175329591,0.121399998665,7.1708254814100005,0.219895014122,0.0524285051853,0.121399998665,0.364199995995,0.7396745547959457,1.952
2,C0001950_SEG_UNCOMP,0.14017162010892126,0.02727158688038241,0.5972333875379999,1.4390957503,1.17281097073,0.121399998665,4.02088832855,0.23529155098700003,0.05997635078480001,0.121399998665,0.48559999465899994,0.42821020997005466,2.371
3,C0001950_SEG_UNCOMP,0.12002245085338402,0.037648009374013504,0.560992386316,1.5529679915,1.28831393357,0.121399998665,4.531001567840001,0.22958739498000003,0.0530469558174,0.121399998665,0.43771392107,0.5022860304154279,2.285
4,C0001950_SEG_UNCOMP,0.2070572402429975,0.005851376244861818,0.954712277397,0.7848747800720001,0.257775612621,0.121399998665,2.12363266945,0.262561210514,0.0625522847186,0.121399998665,0.48559999465899994,0.1610779541316582,2.463
5,C0001950_SEG_UNCOMP,0.13001056510747486,0.048933651429975585,0.6963618299459999,1.1809713853200001,0.606826711936,0.121399998665,2.70643043518,0.255063671449,0.0622882891082,0.121399998665,0.500545024872,0.31483761626494217,2.045
6,C0001950_SEG_UNCOMP,0.08076961776950459,0.04256474806357576,0.268495536448,3.4881914055400003,2.70919471148,0.121399998665,7.16979789734,0.23626529579100003,0.0630871400494,0.121399998665,0.500545024872,0.8379346328238076,2.314
1,C0001982_SEG_UNCOMP,0.3010332423560191,-0.0379287638118186,0.9594442949009999,0.726184520517,0.231692893677,0.121399998665,1.58286225796,0.31608547401500003,0.07348855124669999,0.121399998665,0.686742067337,0.15939196531395458,2.333
2,C0001982_SEG_UNCOMP,0.21283503339328613,0.016408474994205127,0.837439966913,0.9010414528759999,0.304134870251,0.121399998665,2.06736755371,0.293073993615,0.060999679842499994,0.121399998665,0.500545024872,0.0623086767741702,2.148
3,C0001982_SEG_UNCOMP,0.34851648282541176,-0.05615497332821304,1.0219294349299999,0.635101310735,0.174192724645,0.121399998665,1.37348413467,0.34343983488700003,0.0943483071076,0.121399998665,0.738447368145,0.11825876828435734,2.076
4,C0001982_SEG_UNCOMP,0.19231325543662825,0.028394521473302008,0.8379900345,0.9156348134899999,0.321870671243,0.121399998665,2.08864450455,0.27769680004999997,0.056187012028099996,0.121399998665,0.48559999465899994,0.09820744920535614,1.768
5,C0001982_SEG_UNCOMP,0.17606154175104086,0.032104498839499784,0.823379801857,0.94243822671,0.255499622903,0.121399998665,1.7211420536000002,0.272068125941,0.058075805484100004,0.121399998665,0.500545024872,0.10202689930468636,1.947
6,C0001982_SEG_UNCOMP,0.2151508672192386,0.0136174131524599,0.874234227239,0.851422905712,0.219338666884,0.121399998665,1.34090673923,0.292435306244,0.0777725882697,0.121399998665,0.796073019505,0.09214380368874663,1.827
1,C0002033_SEG_UNCOMP,0.1705525928534594,0.01759329550591042,0.758181496498,1.04320601499,0.31366104301,0.121399998665,1.6556752920200002,0.27573938873799997,0.0670581168585,0.121399998665,0.500545024872,0.13959240278188098,1.837
2,C0002033_SEG_UNCOMP,0.2545907907479846,-0.028535883573623064,0.8997574214830001,0.8108072246100001,0.221235142164,0.121399998665,1.79244947433,0.300603446893,0.0790802626019,0.121399998665,0.630812883377,0.133715609118111,2.398
3,C0002033_SEG_UNCOMP,0.2430635038424289,-0.01813233535701916,0.836188054262,0.882634409453,0.228050750178,0.121399998665,1.43642425537,0.31326882655099997,0.0738731537225,0.121399998665,0.594736099243,0.1748979425112801,2.103
4,C0002033_SEG_UNCOMP,0.17345485303180855,0.020684817841797182,0.87585677143,0.879104738589,0.253314223095,0.121399998665,1.66897404194,0.262634450534,0.0696026139619,0.121399998665,0.569416463375,0.14991283354828727,1.757
5,C0002033_SEG_UNCOMP,0.12930936898637854,0.03984447701790651,0.620076968913,1.34256909034,0.612910587207,0.121399998665,3.26653981209,0.27013392902100003,0.0670109521241,0.121399998665,0.542917311192,0.2637765101165926,1.661
6,C0002033_SEG_UNCOMP,0.2200057856540933,-0.0070254085436715465,0.7779151816600001,0.973668883655,0.326807730114,0.121399998665,1.9725165367099997,0.31181830515000003,0.0905751110301,0.121399998665,0.6537590026860001,0.2597814182403794,1.771
1,C0002046_SEG_UNCOMP,0.27885123322474736,-0.030485895664812083,0.7811237185780001,0.915332443334,0.388105212024,0.121399998665,2.38513159752,0.364874489596,0.0986435363036,0.121399998665,0.7773392796520001,0.26641325773893537,2.08
2,C0002046_SEG_UNCOMP,0.35811626649225864,-0.07198981108062223,0.8820827487590001,0.729058574442,0.23046279043600001,0.121399998665,1.30751800537,0.404621912346,0.11691641341600001,0.121399998665,0.8052765131,0.16626966895566916,1.801
3,C0002046_SEG_UNCOMP,0.17353660683964936,0.02980722252394637,0.8030460411020001,0.9595296459029999,0.33441570313200003,0.121399998665,1.87286806107,0.285728967947,0.0708837007455,0.121399998665,0.500545024872,0.09995042417874313,1.55
4,C0002046_SEG_UNCOMP,0.19273302979611867,0.012731045105503436,0.8353959322010001,0.9073916684309999,0.279116515044,0.121399998665,1.58286225796,0.289645522503,0.0693964874048,0.121399998665,0.500545024872,0.17325325697980326,1.784
5,C0002046_SEG_UNCOMP,0.21026922157797426,0.015188361063293368,0.88224491433,0.837924325834,0.25355965155099996,0.121399998665,1.7082493305200002,0.295547778972,0.07064708227319999,0.121399998665,0.515056550503,0.21351158089875272,1.845
6,C0002046_SEG_UNCOMP,0.15488887770888096,0.041526945447203416,0.772836422081,1.01857415785,0.41022783784100003,0.121399998665,2.48202872276,0.275360718182,0.06726454832430001,0.121399998665,0.500545024872,0.15666108352504413,1.623
1,C0002087_SEG_UNCOMP,0.2403687725609066,-0.005335804153363012,0.8776382748370001,0.834174404877,0.252592920692,0.121399998665,1.58286225796,0.305247186764,0.0715877614951,0.121399998665,0.515056550503,0.1384263911675153,1.768
2,C0002087_SEG_UNCOMP,0.3959478410705975,-0.10380371436578137,1.0440083914700002,0.594926827468,0.180720420285,0.121399998665,1.09259998798,0.362919879679,0.095323401032,0.121399998665,0.7182121276860001,0.09409345537277705,1.93
3,C0002087_SEG_UNCOMP,0.22573955752323696,0.013249415463491572,0.904286305685,0.8000570160789999,0.229210688395,0.121399998665,1.6151218414300001,0.305787442377,0.07485835388739999,0.121399998665,0.594736099243,0.163369200985635,1.606
4,C0002087_SEG_UNCOMP,0.23384733419698905,0.001219026711662466,0.856568220801,0.8563961281,0.24627589165600003,0.121399998665,1.57819998264,0.31105320718400004,0.0752379648607,0.121399998665,0.515056550503,0.14296544072513723,1.746
5,C0002087_SEG_UNCOMP,0.3140556806318941,-0.05749560114015334,0.929022450713,0.745518421929,0.227830441439,0.121399998665,1.30186998844,0.330881830004,0.075735310775,0.121399998665,0.7078775167470001,0.1225424900649782,1.908
6,C0002087_SEG_UNCOMP,0.30117002276529115,-0.05707223536765936,0.813812899468,0.886654745994,0.39195932167499997,0.121399998665,2.03503465652,0.34212892240599996,0.08115458590789999,0.121399998665,0.606999993324,0.16309905959041018,1.963
1,C0002094_SEG_UNCOMP,0.3280528758474097,-0.07468853490031299,0.981099529896,0.7031154443880001,0.273371553803,0.121399998665,1.38417291641,0.316149135329,0.0661149370319,0.121399998665,0.619020938873,0.13387987619983063,2.15
2,C0002094_SEG_UNCOMP,0.2246688970782447,-0.012194767877951526,0.683022860243,1.13113994,0.49558068975,0.121399998665,2.9462954998,0.332939900084,0.0753461762221,0.121399998665,0.556324720383,0.1523259424073265,2.231
3,C0002094_SEG_UNCOMP,0.22148364294967746,-0.008604979452785851,0.715400096551,1.07033899154,0.36507861515600004,0.121399998665,2.18519997597,0.327480221541,0.0731547413765,0.121399998665,0.606999993324,0.2555942676049812,1.953
4,C0002094_SEG_UNCOMP,0.2311714691788145,-0.003413093681032573,0.770722807461,0.971924941808,0.288298962698,0.121399998665,1.4967197179799998,0.325558395027,0.0728504836124,0.121399998665,0.606999993324,0.23930569239095073,1.892
5,C0002094_SEG_UNCOMP,0.3180050184260506,-0.05153949416740036,1.06208988951,0.627483949263,0.177951356348,0.121399998665,1.14528524876,0.314055942867,0.0657045371926,0.121399998665,0.529170334339,0.09433171379315355,1.985
6,C0002094_SEG_UNCOMP,0.16209893468499625,0.03067210956006076,0.619809170702,1.30619865604,0.497691575754,0.121399998665,2.4849960803999998,0.307201156785,0.0658162900394,0.121399998665,0.500545024872,0.1879706641672539,2.047
1,C0002104_SEG_UNCOMP,0.13717817299105747,0.04934393015255882,0.652297951972,1.23849564458,0.41200379046499996,0.121399998665,2.4097211360900004,0.294546114907,0.07370084824560001,0.121399998665,0.542917311192,0.19831567916752127,1.855
2,C0002104_SEG_UNCOMP,0.24613084382507197,-0.008229798329476642,0.827431274253,0.883784580244,0.262767823251,0.121399998665,1.57819998264,0.324775007865,0.08056742235780001,0.121399998665,0.619020938873,0.16402644886098866,1.939
3,C0002104_SEG_UNCOMP,0.22415007483617802,-0.003954684151643634,0.785639303449,0.9558445388179999,0.261483066173,0.121399998665,1.72541821003,0.317004204377,0.08463135841880001,0.121399998665,0.6537590026860001,0.15922198210530758,2.099
4,C0002104_SEG_UNCOMP,0.11620203252543805,0.05767490417639859,0.6133301068670001,1.35929956901,0.5419387239869999,0.121399998665,3.4100220203400005,0.271143790619,0.05910557393950001,0.121399998665,0.454237222672,0.26885553683841507,1.968
5,C0002104_SEG_UNCOMP,0.30155678116392265,-0.04451896554035404,0.7488480321590001,0.9277865007989999,0.327708625114,0.121399998665,1.9836924076099998,0.407597925753,0.181928469635,0.121399998665,1.15170145035,0.37933396254896296,2.129
6,C0002104_SEG_UNCOMP,0.12391676204610914,0.058939442675631386,0.656091261538,1.24163261386,0.325445340277,0.121399998665,1.99110817909,0.282545589112,0.0682069426299,0.121399998665,0.500545024872,0.1600101188232574,2.081
1,C0002152_SEG_UNCOMP,0.3257417585872941,-0.06582738147832369,0.9244423472679999,0.7408318220669999,0.229034203097,0.121399998665,1.5546785593,0.340901401163,0.105666853552,0.121399998665,1.0443222522700002,0.13695488212165036,1.99
2,C0002152_SEG_UNCOMP,0.3565362169368734,-0.0827388272659352,1.0144479004,0.654603041736,0.181122901813,0.121399998665,1.37883889675,0.33115482675700003,0.07357056050260001,0.121399998665,0.606999993324,0.08451663144300907,2.141
3,C0002152_SEG_UNCOMP,0.19771057894273456,0.006152419522362104,0.84569882641,0.910637479303,0.41147869878,0.121399998665,2.93627429008,0.27181656789700004,0.0646909948906,0.121399998665,0.515056550503,0.24094118583976604,2.171
4,C0002152_SEG_UNCOMP,0.2291024689649968,-0.010636278991507691,0.7869098830750001,0.957538423028,0.383987940824,0.121399998665,2.71187067032,0.313255122088,0.0717163998283,0.121399998665,0.606999993324,0.2331423344555554,1.85
5,C0002152_SEG_UNCOMP,0.20746758147081384,0.0058430728608153395,0.749041602102,1.0164061528200001,0.301082708327,0.121399998665,1.73818349838,0.31863317903,0.083063899386,0.121399998665,0.7078775167470001,0.19886624696906452,1.829
6,C0002152_SEG_UNCOMP,0.20543474159507968,0.01693896884595985,0.744137013408,1.02138669865,0.34714906334299994,0.121399998665,1.99110817909,0.322451844495,0.07634842432019999,0.121399998665,0.606999993324,0.15897643020290927,2.056
1,C0002156_SEG_UNCOMP,0.13598802621152853,0.06734099166772338,0.877498754723,0.8820397136579999,0.250434253417,0.121399998665,1.70393013954,0.257563043175,0.0818671809459,0.121399998665,0.6537590026860001,0.20254745848929556,1.96
2,C0002156_SEG_UNCOMP,0.08621725131120532,0.08224096451780748,0.623203234548,1.37523696204,0.858597311735,0.121399998665,3.95436143875,0.229376019028,0.0569876319068,0.121399998665,0.383900523186,0.38853690922096257,1.788
3,C0002156_SEG_UNCOMP,0.09809513627730893,0.07840147777482076,0.753419813165,1.10927485837,0.753571657001,0.121399998665,4.05919218063,0.218006403056,0.0543499726007,0.121399998665,0.40263825655,0.29120186087191,1.954
4,C0002156_SEG_UNCOMP,0.11428553460701578,0.07647454619388935,0.752492269234,1.06762637388,0.387574155523,0.121399998665,2.2019965648700004,0.261290933165,0.0920237192217,0.121399998665,0.606999993324,0.31810550859021847,2.012
5,C0002156_SEG_UNCOMP,0.08943552140063141,0.08593758809887042,0.633969758028,1.33994306879,0.7504542307430001,0.121399998665,3.4272661209099997,0.23741923806899998,0.0649796734859,0.121399998665,0.500545024872,0.3140077530576687,2.01
6,C0002156_SEG_UNCOMP,0.062066862037304965,0.08518469526563864,0.45325714276699997,1.986333762,1.14139337679,0.121399998665,4.29213809967,0.21991939023200002,0.053289515800099996,0.121399998665,0.40263825655,0.4876487283562728,2.121
1,C0002173_SEG_UNCOMP,0.27671462890059995,-0.04695394691589031,0.7043792946549999,1.0551117003100001,0.416089184635,0.121399998665,2.30979251862,0.364577957789,0.11187040799,0.121399998665,0.786761879921,0.21016085322610265,1.972
2,C0002173_SEG_UNCOMP,0.3148606412014036,-0.06363105015590081,0.8363629791570001,0.8364241730840001,0.25098218121300003,0.121399998665,1.75505936146,0.35922894036200004,0.11995093461300001,0.121399998665,1.0443222522700002,0.19616504738880133,2.149
3,C0002173_SEG_UNCOMP,0.2272001207440854,-0.013691940868031188,0.7223782457719999,1.05655305778,0.323279941531,0.121399998665,1.7717746496200002,0.32776326937100003,0.072874801558,0.121399998665,0.556324720383,0.2053089430820073,2.113
4,C0002173_SEG_UNCOMP,0.2515108732564429,-0.02744134140964897,0.7259295784199999,1.03237698876,0.311398701875,0.121399998665,2.17844510078,0.34516710054,0.0970965865783,0.121399998665,0.849799990654,0.20050662634864172,2.152
5,C0002173_SEG_UNCOMP,0.3010851245802256,-0.06249680564097395,0.785916939689,0.925428220525,0.343608958132,0.121399998665,1.84112215042,0.34697087090499995,0.0873000647151,0.121399998665,0.849799990654,0.21850637752058616,2.268
6,C0002173_SEG_UNCOMP,0.2987960179606828,-0.04735236200830188,0.787649722069,0.915496756267,0.27436850339499996,0.121399998665,1.65121853352,0.35410313310099994,0.07999160936939999,0.121399998665,0.630812883377,0.1446857574319832,2.446
1,C0002184_SEG_UNCOMP,0.2666227501980958,-0.028046069718356853,0.889900094849,0.8154411942470001,0.254453793758,0.121399998665,1.52113771439,0.308280452473,0.0772550012668,0.121399998665,0.6537590026860001,0.2340588951518767,2.35
2,C0002184_SEG_UNCOMP,0.16427327153583965,0.044135568675421545,0.7554326668529999,1.02925363699,0.313413455387,0.121399998665,1.66897404194,0.294491077637,0.0862169899394,0.121399998665,0.6537590026860001,0.2360247741723185,1.936
3,C0002184_SEG_UNCOMP,0.2164180512407712,-0.0032730680494562447,0.83235112406,0.909240678,0.284676949363,0.121399998665,1.6909064054499998,0.292175372383,0.08221653178510001,0.121399998665,0.664935231209,0.17387357288271973,2.195
4,C0002184_SEG_UNCOMP,0.21262121574201012,-0.006376524001965669,0.7795297565170001,0.983999332061,0.349384540251,0.121399998665,2.13401722908,0.298825334528,0.09807553729419999,0.121399998665,0.786761879921,0.160969843160776,2.195
5,C0002184_SEG_UNCOMP,0.2170044775931679,-0.003011429361442853,0.820673127561,0.9230240302399999,0.330386070577,0.121399998665,2.00218009949,0.295487903948,0.0803440184678,0.121399998665,0.556324720383,0.282296332688654,2.278
6,C0002184_SEG_UNCOMP,0.18112556127133464,0.017299588635784718,0.716520063275,1.10059548677,0.423244151719,0.121399998665,2.6845600605,0.295038845406,0.0820007112899,0.121399998665,0.6537590026860001,0.2734352735764386,2.389
1,C0002187_SEG_UNCOMP,0.0390311544895418,0.10448207639844244,0.279449994958,3.34448943509,1.975367665,0.121399998665,5.80439281464,0.233968314221,0.0491292875748,0.121399998665,0.364199995995,0.8372045629064626,1.852
2,C0002187_SEG_UNCOMP,0.030742576125372626,0.10667891072682477,0.246321266584,3.8411640637,2.30625420906,0.121399998665,7.33842658997,0.218574723238,0.049281506543300005,0.121399998665,0.34337103366899996,0.6846188618558006,1.661
3,C0002187_SEG_UNCOMP,0.04884003924182778,0.09550991865266484,0.397323808354,2.29101460475,1.17596531596,0.121399998665,4.8087272644,0.225824253068,0.0529747888498,0.121399998665,0.383900523186,0.46657693487633917,2.008
4,C0002187_SEG_UNCOMP,0.03268265687297972,0.10379588821541487,0.195574927367,4.8514856254300005,2.66151572805,0.121399998665,7.6703286171,0.261644229537,0.0608569356403,0.121399998665,0.383900523186,0.9253912964443427,1.859
5,C0002187_SEG_UNCOMP,0.1149222709950068,0.06674665644061313,0.607771811391,1.3721146165600002,0.799560023956,0.121399998665,3.83324217796,0.273239743843,0.0692096680221,0.121399998665,0.500545024872,0.43599098417508836,2.179
6,C0002187_SEG_UNCOMP,0.05268404039895858,0.09759457102075232,0.411124656276,2.2134045419299997,1.34888238569,0.121399998665,5.09735441208,0.218947750098,0.048923280619599996,0.121399998665,0.40263825655,0.5971004145570226,1.635
1,C0002198_SEG_UNCOMP,0.2037084784987486,0.010611603924593344,0.820160576156,0.9275387537,0.27819881324,0.121399998665,2.23191189766,0.291734677714,0.071062206472,0.121399998665,0.556324720383,0.12686041328557815,2.315
2,C0002198_SEG_UNCOMP,0.10076471254103417,0.061840012028660525,0.5157325686600001,1.65360968447,0.468054972239,0.121399998665,2.44010972977,0.285379746815,0.0741060893733,0.121399998665,0.515056550503,0.1993557701446817,1.833
3,C0002198_SEG_UNCOMP,0.20916711736073554,0.011051309905915213,0.7417559307089999,1.02453651289,0.276394978241,0.121399998665,1.8371152877799999,0.323615835611,0.0886407990182,0.121399998665,0.728399991989,0.17235757280886144,2.096
