$BS_smooth;$BS_voxel;$BV_smooth;$BV_voxel;$BVTV_smooth;$BVTV_voxel;$SMI_smooth;$SMI_voxel;$TV_smooth;$TV_voxel;$Tb_N_mean;$Tb_Sp_max;$Tb_Sp_mean;$Tb_Sp_min;$Tb_Sp_stddev;$Tb_Th_max;$Tb_Th_mean;$Tb_Th_min;$Tb_Th_stddev;$VOI_Date;$VOI_DimSize_x;$VOI_DimSize_y;$VOI_DimSize_z;$VOI_ElementDataFile;$VOI_ElementSpacing_x;$VOI_ElementSpacing_y;$VOI_ElementSpacing_z;$VOI_Offset_x;$VOI_Offset_y;$VOI_Offset_z;$VOI_Size_x;$VOI_Size_y;$VOI_Size_z;$VOI_Time;
468.240392973;671.8299066;58.5764546664;58.544702749652984;0.411776592601;0.41155338523651996;-0.135827948054;-0.10897786854850089;142.252997666;142.252997666408;1.04270186324;1.20179867744;0.581819490704;0.121399998665;0.175716838921;0.883805334568;0.377227419309;0.121399998665;0.110759106153;11 Feb 2021;86;86;86;3_C0001808_SEG_UNCOMP_Binarized.mhd;0.0607;0.0607;0.0607;17.0566157;18.3313094;21.9728208;5.2202;5.2202;5.2202;10:19:51;
