ROI Number,Scan,BV/TV,SMI,Mean Tb N,Mean Tb Sp,Std Tb Sp,Min Tb Sp,Max Tb Sp,Mean Tb Th,Std Tb Th,Min Tb Th,Max Tb Th,Coefficient of Variation,Degree of Anisotropy
3,350104_C0000094_SEG_UNCOMP,0.2537905467443119,0.0065356117503262345,0.929872762771,0.764195199047,0.262865140911,0.121399998665,1.64674973488,0.311220750356,0.0681219927421,0.121399998665,0.594736099243,0.10136519974660181,2.3
4,350104_C0000094_SEG_UNCOMP,0.11177946595897216,0.07881643994858355,0.594754259216,1.38958978128,0.550610134921,0.121399998665,2.72001028061,0.29177690841299997,0.07694527293549999,0.121399998665,0.606999993324,0.36417971747348765,1.956
5,350104_C0000094_SEG_UNCOMP,0.08018319141710795,0.08157280850661301,0.421036041009,2.09503526752,1.21825292516,0.121399998665,4.467123985290001,0.28005831734700004,0.0651122305095,0.121399998665,0.515056550503,0.5105145886454405,2.041
6,350104_C0000094_SEG_UNCOMP,0.19392632095287216,0.03413712177052616,0.784598393192,0.976550989054,0.431797650375,0.121399998665,2.54939985275,0.29798641591200004,0.0660784256183,0.121399998665,0.606999993324,0.27255688327620753,2.326
1,350108_C0000130_SEG_UNCOMP,0.08147553045643778,0.09774809994001388,0.5072131081229999,1.67923981106,0.602258651542,0.121399998665,3.22796177864,0.292318068632,0.061870402772900006,0.121399998665,0.454237222672,0.24755087433629802,1.861
2,350108_C0000130_SEG_UNCOMP,0.18706371766008031,0.044787970931361734,0.627628673724,1.2067959645,0.359273938709,0.121399998665,2.00585699081,0.386502815283,0.106853516174,0.121399998665,0.686742067337,0.09635123848274084,2.113
3,350108_C0000130_SEG_UNCOMP,0.07195278403159475,0.1046051882175388,0.471865527733,1.8269138636700002,0.6241368703760001,0.121399998665,3.51221752167,0.292333975445,0.0692074892872,0.121399998665,0.500545024872,0.21407424030423444,1.848
4,350108_C0000130_SEG_UNCOMP,0.21661143044008715,0.028883451806891912,0.754878125354,0.968056520753,0.248337957403,0.121399998665,1.75505936146,0.356660630815,0.08014240442039999,0.121399998665,0.619020938873,0.07785052387266099,2.096
5,350108_C0000130_SEG_UNCOMP,0.13948614587394825,0.054402604694807434,0.49232377715899994,1.7065766265200002,1.0200003259000001,0.121399998665,4.52449178696,0.324607009931,0.0791732995718,0.121399998665,0.594736099243,0.2882465258336233,2.173
6,350108_C0000130_SEG_UNCOMP,0.11237375325443046,0.07375137428263613,0.518175532727,1.6151022094,0.680586265623,0.121399998665,3.3135750293700004,0.314745760725,0.07702909448260001,0.121399998665,0.569416463375,0.3997786887334564,2.065
1,350201_C0000066_SEG_UNCOMP,0.2025419145484045,0.026583286194208168,0.757082900294,1.01084545593,0.369152381424,0.121399998665,1.8610267639200002,0.31001385764199996,0.07259688809989999,0.121399998665,0.515056550503,0.19138041732070837,2.411
