BVTV,DA,E1,E2,E3,Mu12,Mu23,Mu31,Nu12,Nu13,Nu23,ROI Number,Scan,m1,m2,m3
0.1442,2.187,80.41016437188378,128.6461084265926,906.8687100525765,46.21422354499511,80.4820901629285,58.24272256674982,0.22396056410722542,0.03275163622281838,0.037660513279166065,1,XXXXXX_C0000034_SEG_UNCOMP,0.68198,0.82679,1.49124
0.1469,2.233,90.69670754585053,188.28285248085564,955.4011047350066,61.56289605895071,113.50372479683367,76.96327634595215,0.1972315124282711,0.03485172013724843,0.05525404173396544,2,XXXXXX_C0000034_SEG_UNCOMP,0.67738,0.81016,1.51246
0.1077,1.787,93.4770652971079,181.34987223846417,376.5104551208433,47.13896611050319,160.11947111765295,62.95255538288821,0.09403656272722725,0.07162153326059414,0.25960272854713234,3,XXXXXX_C0000034_SEG_UNCOMP,0.71457,1.00848,1.27694
0.1823,2.104,132.14561723928807,589.014547748886,871.1194499418851,84.63129212241051,340.62162124565725,102.68308237966004,0.06602804575288652,0.05331047940593074,0.23408595654846562,4,XXXXXX_C0000034_SEG_UNCOMP,0.62495,1.06006,1.31499
0.0605,2.068,462.8059901464899,288.9238881382342,802.1325634215457,174.35009040171605,238.7642450469103,264.2127639437837,0.33305739626941794,0.13655450152062149,0.1572326006449783,5,XXXXXX_C0000034_SEG_UNCOMP,0.67052,0.94259,1.3869
0.0868,1.981,47.49381792712536,132.249580310105,404.1263507868729,23.646384629007112,78.74284891884814,31.865252321818573,0.10184646259975544,0.0323013467191985,0.10671825650391656,6,XXXXXX_C0000034_SEG_UNCOMP,0.69873,0.91709,1.38418
