BVTV,DA,E1,E2,E3,Mu12,Mu23,Mu31,Nu12,Nu13,Nu23,ROI Number,Scan,m1,m2,m3
0.1692,1.928,318.88223800069596,390.92311916924757,1324.101053336311,135.95611388188976,263.3859482793964,226.04581680862935,0.2166837916092794,0.07250935008516803,0.08068063473745873,1,XXXXXX_C0000220_SEG_UNCOMP,0.7441,0.82124,1.43466
0.2245,2.089,353.18413633870506,601.569691394305,1831.2347995811535,132.0299913979596,399.84876375402627,253.11396153915834,0.1288422511264798,0.062161330611093746,0.08855844233495884,2,XXXXXX_C0000220_SEG_UNCOMP,0.69981,0.83819,1.462
0.1764,2.262,161.06319725797684,405.4602097302486,1229.620467555939,110.07172603404825,197.8418109061087,123.90968035788109,0.1976088103695707,0.04055258959808174,0.07242537312417818,3,XXXXXX_C0000220_SEG_UNCOMP,0.65526,0.86263,1.48211
0.2045,2.342,178.39036881993087,623.4532789864293,1547.9102198304768,121.4299151314087,405.7150812231943,158.0889569288756,0.1411972072665509,0.039144301696754265,0.09835905992722763,4,XXXXXX_C0000220_SEG_UNCOMP,0.61528,0.94368,1.44104
0.1536,1.527,407.06273361383387,334.2307930274228,945.8742729939953,151.9823931446639,247.34248823753646,232.80109486047786,0.2728484874382201,0.11635885468859722,0.1284736947996375,5,XXXXXX_C0000220_SEG_UNCOMP,0.79032,1.00257,1.20711
0.1737,2.228,180.41624077532404,482.39130989165324,1290.4322229962272,118.86112647109799,290.4215519355336,165.59415721292598,0.1802248514269641,0.048598044908921056,0.09127725805839745,6,XXXXXX_C0000220_SEG_UNCOMP,0.65905,0.87249,1.46846
