$BS_smooth;$BS_voxel;$BV_smooth;$BV_voxel;$BVTV_smooth;$BVTV_voxel;$SMI_smooth;$SMI_voxel;$TV_smooth;$TV_voxel;$Tb_N_mean;$Tb_Sp_max;$Tb_Sp_mean;$Tb_Sp_min;$Tb_Sp_stddev;$Tb_Th_max;$Tb_Th_mean;$Tb_Th_min;$Tb_Th_stddev;$VOI_Date;$VOI_DimSize_x;$VOI_DimSize_y;$VOI_DimSize_z;$VOI_ElementDataFile;$VOI_ElementSpacing_x;$VOI_ElementSpacing_y;$VOI_ElementSpacing_z;$VOI_Offset_x;$VOI_Offset_y;$VOI_Offset_z;$VOI_Size_x;$VOI_Size_y;$VOI_Size_z;$VOI_Time;
404.472423763;581.091971369;37.8703272443;38.379431870057985;0.266218131537;0.26979699900637677;0.0137295359307;-0.009678848732095775;142.252997666;142.25299766640796;0.962926496954;1.71685528755;0.72185661326;0.121399998665;0.229027851246;0.718212127686;0.316644251721;0.121399998665;0.0815457345655;26 Feb 2021;86;86;86;2_C0001844_SEG_UNCOMP_Binarized.mhd;0.0607;0.0607;0.0607;18.5741082;21.0627959;21.851424;5.2202;5.2202;5.2202;20:48:18;
