$BS_smooth;$BS_voxel;$BV_smooth;$BV_voxel;$BVTV_smooth;$BVTV_voxel;$SMI_smooth;$SMI_voxel;$TV_smooth;$TV_voxel;$Tb_N_mean;$Tb_Sp_max;$Tb_Sp_mean;$Tb_Sp_min;$Tb_Sp_stddev;$Tb_Th_max;$Tb_Th_mean;$Tb_Th_min;$Tb_Th_stddev;$VOI_Date;$VOI_DimSize_x;$VOI_DimSize_y;$VOI_DimSize_z;$VOI_ElementDataFile;$VOI_ElementSpacing_x;$VOI_ElementSpacing_y;$VOI_ElementSpacing_z;$VOI_Offset_x;$VOI_Offset_y;$VOI_Offset_z;$VOI_Size_x;$VOI_Size_y;$VOI_Size_z;$VOI_Time;
328.439328005;483.382981058;32.5115758853;32.88483446563399;0.228547562573;0.2311714691788145;0.0192440385633;-0.0034130936810325735;142.252997666;142.25299766640794;0.770722807461;1.49671971798;0.971924941808;0.121399998665;0.288298962698;0.606999993324;0.325558395027;0.121399998665;0.0728504836124;26 Feb 2021;86;86;86;4_C0002094_SEG_UNCOMP_Binarized.mhd;0.0607;0.0607;0.0607;22.2160902;10.2582493;23.5509792;5.2202;5.2202;5.2202;20:51:11;
