$BS_smooth;$BS_voxel;$BV_smooth;$BV_voxel;$BVTV_smooth;$BVTV_voxel;$SMI_smooth;$SMI_voxel;$TV_smooth;$TV_voxel;$Tb_N_mean;$Tb_Sp_max;$Tb_Sp_mean;$Tb_Sp_min;$Tb_Sp_stddev;$Tb_Th_max;$Tb_Th_mean;$Tb_Th_min;$Tb_Th_stddev;$VOI_Date;$VOI_DimSize_x;$VOI_DimSize_y;$VOI_DimSize_z;$VOI_ElementDataFile;$VOI_ElementSpacing_x;$VOI_ElementSpacing_y;$VOI_ElementSpacing_z;$VOI_Offset_x;$VOI_Offset_y;$VOI_Offset_z;$VOI_Size_x;$VOI_Size_y;$VOI_Size_z;$VOI_Time;
91.8152792175;135.76608752;5.14435988219;5.552298728517997;0.0361634550174;0.0390311544895418;0.188231740886;0.10448207639844245;142.252997666;142.25299766640794;0.279449994958;5.80439281464;3.34448943509;0.121399998665;1.975367665;0.364199995995;0.233968314221;0.121399998665;0.0491292875748;11 Feb 2021;86;86;86;1_C0002187_SEG_UNCOMP_Binarized.mhd;0.0607;0.0607;0.0607;18.3920091;12.0185406;21.24444;5.2202;5.2202;5.2202;10:13:46;
