Slope,Interception,RValue,PValue,Standard Error,RSquare,RSquareAdj,Relative Norm Error,Rel Norm Error Std
0.736762743536014,1.3620044043593773,0.895347441979658,0.0,0.007678538042112114,0.7963953783094153,0.7961270066639532,0.10627297859623909,0.28304409475124864
