Slope,Interception,RValue,PValue,Standard Error,RSquare,RSquareAdj,Relative Norm Error,Rel Norm Error Std
0.8064652670703477,-1.2971644294183653,0.9197145644560631,0.0,0.007212610135468014,0.8440328011934646,0.8438272205271994,0.08337646868496992,0.21764061672057178
