BV/TV,ROI Number,S11,S12,S13,S21,S22,S23,S31,S32,S33,S44,S55,S66,Scan,Variation Coefficient,m1,m2,m3
0.1549,2.0,127.84604320757785,49.417820518197146,53.250257511609725,49.41782051819713,275.85362810834994,75.08179569333736,53.25025751160972,75.08179569333736,721.6391503002192,241.11709225794903,169.81503538582032,121.87289375358549,C0001566_SEG_UNCOMP,0.20532669193989914,0.71897,0.85875,1.42228
0.0659,3.0,34.49308825625163,7.767503132184611,11.716699325288143,7.767503132184611,30.997667658345293,9.249480735385196,11.716699325288145,9.249480735385198,141.3991067009058,32.71628461479891,38.425985647661754,23.981070739731102,C0001566_SEG_UNCOMP,0.239971752971608,0.7936,0.856,1.3504
0.2544,4.0,337.9365248454648,148.63676369719224,149.89750248512811,148.63676369719226,907.7160276424921,284.90290209646395,149.89750248512811,284.90290209646395,1829.8062020139516,921.3577147842996,446.73171633242015,322.6223712085952,C0001566_SEG_UNCOMP,0.12394887943354412,0.6005199999999999,0.9268299999999999,1.47265
0.2036,5.0,142.14522914282244,67.3293417524311,76.28487135127644,67.3293417524311,443.19123748335085,147.70488476528715,76.28487135127644,147.70488476528715,895.1990188278918,467.23047641595406,211.16796277440815,169.42125416605762,C0001566_SEG_UNCOMP,0.1308513236303952,0.64184,1.03071,1.32745
0.0868,6.0,38.19494272457461,12.636136940929203,14.558030710170476,12.636136940929207,101.86666397446305,26.125650437057438,14.558030710170476,26.125650437057434,236.51061147735942,99.29108009130549,52.86448362796878,36.27817343258032,C0001566_SEG_UNCOMP,0.6237074182950587,0.67048,0.94991,1.37961
0.2077,1.0,255.72401868903555,108.6453253574321,108.46183128853384,108.64532535743213,473.4253613501226,158.14884898634728,108.46183128853384,158.14884898634728,1237.4766676827528,500.71753452405284,327.40924856356514,253.34483221061492,C0001572_SEG_UNCOMP,0.2073134785367757,0.68902,0.9235,1.38747
0.1192,2.0,69.26884507622086,25.297822016979037,26.842054122651174,25.29782201697903,99.6610646364537,38.72794348360975,26.84205412265117,38.72794348360975,409.49908894668886,128.317274683221,94.02087736864429,67.50447088003342,C0001572_SEG_UNCOMP,0.13852926148038386,0.74563,0.8488700000000001,1.4055
0.1769,3.0,166.79680858458218,67.06129920664506,70.1328846291835,67.06129920664507,304.4203339593927,100.17158331928793,70.1328846291835,100.17158331928795,906.5918967860036,331.0735553128387,219.56494745917155,166.72966461439734,C0001572_SEG_UNCOMP,0.2030352002301119,0.69224,0.92881,1.37895
0.1538,4.0,138.06230129217167,62.52319229637206,50.31602650347414,62.523192296372045,231.28198815552363,75.1585596453123,50.31602650347414,75.15855964531228,714.8769468700002,251.13558431062074,166.54281101492467,151.43855834955798,C0001572_SEG_UNCOMP,0.25379689815581913,0.70641,0.9163100000000001,1.3772799999999998
0.1755,5.0,162.87394839176477,72.50010924009368,70.36027166113941,72.50010924009369,354.46636260413726,124.25266952254377,70.36027166113941,124.25266952254375,904.9752114082171,369.6310262122845,183.3157935237833,167.39073990744174,C0001572_SEG_UNCOMP,0.2355658908983472,0.65461,0.9819100000000001,1.36348
0.2288,6.0,395.8044328678106,123.65447312886656,149.87154761230315,123.65447312886656,404.7453768044818,161.5378616301525,149.87154761230315,161.5378616301525,1535.2521832569034,527.7350610284003,447.42646171868677,283.64166925499285,C0001572_SEG_UNCOMP,0.3284119641521247,0.69101,0.8537,1.45529
0.2818,1.0,730.9687548483339,258.8528848116708,270.87925477794954,258.8528848116708,1010.2721393259824,301.16806100414004,270.8792547779495,301.16806100414004,2035.760927859502,796.1398162289838,679.3305653765939,550.6845418259101,C0001585_SEG_UNCOMP,0.16203470670554135,0.7711100000000001,0.87003,1.35886
0.1937,2.0,318.6046310372768,146.8398862968615,123.18374950525384,146.8398862968615,554.4409593273944,207.87583558665915,123.18374950525387,207.8758355866592,1225.8717596194458,618.4701137359245,297.7343405696297,256.35280380819285,C0001585_SEG_UNCOMP,0.14901693994890175,0.65051,0.9315399999999999,1.41795
0.2421,3.0,350.4326934534603,191.13250990275,167.87726347995795,191.13250990275003,874.2255472197007,320.7476785838798,167.87726347995795,320.74767858387975,1544.4767394514438,888.2424204719008,415.3785794852874,368.6915413968383,C0001585_SEG_UNCOMP,0.11660529446201288,0.65755,0.9941200000000001,1.34833
0.1293,4.0,184.51191546262456,60.67781954413184,66.65819236596151,60.67781954413182,251.20420290401069,99.7924175179738,66.6581923659615,99.79241751797382,749.031514673027,300.5900081713967,167.6694210014685,105.94700394229582,C0001585_SEG_UNCOMP,0.17966852178418585,0.6883100000000001,0.88279,1.4289
0.2672,5.0,714.6562877530749,295.9981363720065,259.9785902641482,295.99813637200646,863.5518824199225,298.41370472128773,259.97859026414824,298.4137047212878,1928.5126201171386,751.6971127115116,669.5827108398985,589.8112950000942,C0001585_SEG_UNCOMP,0.23303998856101593,0.76212,0.8354,1.40248
0.2062,6.0,279.0561303466952,144.06636127562484,132.97297080042802,144.06636127562487,707.1987043524956,254.7661427940749,132.97297080042804,254.7661427940749,1366.8761364479979,735.955127438793,323.30052459445255,273.8308450424903,C0001585_SEG_UNCOMP,0.15535231801325922,0.64083,0.96729,1.39188
0.2005,1.0,378.31192485038787,160.32488884577037,148.88692247117888,160.32488884577032,658.0415880505701,222.0316023673472,148.88692247117888,222.03160236734723,1246.8585985812772,602.9044162888085,341.23252231537225,299.2982510217714,C0001592_SEG_UNCOMP,0.16990285934286392,0.70568,0.94489,1.34943
0.2264,2.0,396.96124675293686,195.1991753287076,167.67936549772065,195.19917532870764,874.3899010213415,301.19791003418675,167.67936549772065,301.1979100341867,1458.2421361964593,782.8926851080209,366.1418225542835,355.0411684399029,C0001592_SEG_UNCOMP,0.16947400713968336,0.66684,0.9828,1.35037
0.2056,3.0,409.9367779074286,171.00739839264708,146.78395263299265,171.00739839264705,594.008134293693,226.23162257227762,146.78395263299265,226.23162257227762,1393.1425772064745,600.6713799159596,374.0120628319452,332.05861799532676,C0001592_SEG_UNCOMP,0.23595353640796793,0.70175,0.9013399999999999,1.39691
0.3105,4.0,643.4827592413428,306.2867999163395,288.2959301728305,306.2867999163394,1522.2508658291083,500.9177960747292,288.29593017283054,500.91779607472915,2420.7417256144317,1322.8821817344908,693.1555627130475,577.5891299512145,C0001592_SEG_UNCOMP,0.125742784608955,0.63051,0.95681,1.41268
0.2328,5.0,502.1615370646012,186.91965670605427,197.14735567354626,186.91965670605424,852.0478860299582,271.7750117526419,197.14735567354626,271.7750117526419,1671.6953024813304,742.1434911096687,501.50872871849424,372.33111925960634,C0001592_SEG_UNCOMP,0.33807889234306177,0.67514,0.8785799999999999,1.44628
0.2656,6.0,604.2335772887449,265.0667173958274,246.8736337504951,265.0667173958275,1080.7850055139795,385.12791801924453,246.8736337504951,385.12791801924453,2032.1170097404538,1003.1207776054433,642.4138646919243,486.8124864611322,C0001592_SEG_UNCOMP,0.28995379460048376,0.6842,0.8667,1.4491
0.1111,1.0,79.49740535476593,39.353278869001265,28.059278796577825,39.35327886900126,157.29388505915728,49.03646741635383,28.05927879657783,49.03646741635384,543.3221446828863,168.90109570440197,93.39229898904058,93.35016396684996,C0001624_SEG_UNCOMP,0.18137718859327184,0.66203,0.9116700000000001,1.4263
0.1771,2.0,172.5858870192549,64.71976967567237,74.85247432791361,64.71976967567237,299.2222253653616,99.18421488613264,74.85247432791361,99.1842148861326,950.7242043151554,310.5249481481714,216.44331950027347,137.7086188192944,C0001624_SEG_UNCOMP,0.16025208575534605,0.69704,0.85275,1.45021
0.1907,3.0,228.2708804577534,88.22024598625393,93.76317252713704,88.22024598625391,489.3825201684072,133.41062230302936,93.76317252713704,133.41062230302933,1060.3180524367378,394.30563461943603,263.60895779879655,204.2114330162801,C0001624_SEG_UNCOMP,0.27202893657231547,0.72226,0.9146700000000001,1.36307
0.1619,4.0,182.31111534260225,90.37549905636743,73.37400508104139,90.37549905636743,489.42408361672403,116.84999429673373,73.3740050810414,116.84999429673374,863.348586861572,337.4131894289348,176.0495727999656,194.3504726168893,C0001624_SEG_UNCOMP,0.19907218066514581,0.69486,0.94025,1.36489
0.1537,5.0,174.98861311027102,78.55473751683644,64.42022075589917,78.55473751683644,263.97978683368626,88.6441359777912,64.42022075589915,88.64413597779117,883.3867282319154,266.1120102164019,179.21780434139714,163.0952767620893,C0001624_SEG_UNCOMP,0.31010161010400267,0.69806,0.8780600000000001,1.4238899999999999
0.1882,6.0,229.18810284474452,85.93986151440862,91.5453051489087,85.93986151440862,523.205457865811,135.61344601922505,91.54530514890868,135.61344601922502,1115.510064273553,408.7232317265842,257.4856623471363,199.67901810221363,C0001624_SEG_UNCOMP,0.2668454564708166,0.70663,0.9221600000000001,1.37121
0.0693,1.0,31.790332017691103,10.838893357303519,10.864348804621086,10.838893357303517,58.96563748012245,19.175996653841278,10.864348804621086,19.175996653841278,174.14810124078372,67.49052235620539,37.88190031149589,35.067570277463275,C0001635_SEG_UNCOMP,0.22116885236012562,0.67803,0.97839,1.34358
0.092,2.0,67.12616057699003,23.62162824482041,19.92077019419158,23.621628244820407,139.9179276964748,34.357260912050535,19.920770194191576,34.357260912050535,343.26694140373115,105.55505594800529,57.88345651477264,56.80712523599464,C0001635_SEG_UNCOMP,0.18918374853983852,0.74874,0.91875,1.33251
0.0688,3.0,48.83913374253129,19.68661159169826,17.244077099162073,19.686611591698263,67.11773044756038,22.85237714661861,17.244077099162073,22.85237714661861,298.50899941936905,78.60986746961031,47.60469988025225,50.128174256335804,C0001635_SEG_UNCOMP,0.48427118501141025,0.70327,0.9816,1.31513
0.0856,4.0,49.35021558351674,21.608620217558112,23.4476458807873,21.608620217558112,107.87452753939914,36.50075519727071,23.447645880787306,36.50075519727071,282.9179231757565,134.4925513545447,74.22959047608457,61.31441028158763,C0001635_SEG_UNCOMP,0.30675081598653575,0.66646,0.99013,1.3434
0.0754,5.0,73.69672484231363,27.384179076626673,22.390608793151852,27.384179076626673,129.46644829550831,28.839519351308798,22.390608793151852,28.839519351308798,253.92284859248963,84.75732360591545,58.367513608146886,65.44382387464302,C0001635_SEG_UNCOMP,0.45587711535068,0.77323,0.9505100000000001,1.27627
0.1464,6.0,179.37434302462293,59.97810097091761,60.31867340167461,59.978100970917595,357.9502920410679,91.89592820857209,60.31867340167461,91.8959282085721,729.3033879197823,281.683765577365,171.63995417563498,159.77295606220233,C0001635_SEG_UNCOMP,0.27035973261492074,0.71755,0.96955,1.31291
0.2264,1.0,278.94640980143976,102.30807926148633,121.69752609524284,102.30807926148634,525.4839405160437,197.08876354026745,121.69752609524284,197.08876354026742,1272.3963729905747,557.7895392373649,319.110142790125,232.27035258428955,C0001641_SEG_UNCOMP,0.07608270009696046,0.73327,0.92671,1.34002
0.2929,2.0,598.3592430552325,252.2559682612794,243.96816619940196,252.25596826127943,775.6735237179895,303.0087124079289,243.96816619940194,303.0087124079289,2126.9714172348886,819.3102559960884,675.2229124383553,468.2321747620151,C0001641_SEG_UNCOMP,0.0978081603467509,0.7220300000000001,0.8340799999999999,1.44389
0.2782,3.0,580.390087711939,242.9117257125307,233.59715967485036,242.9117257125307,658.5970664694711,273.2139144691719,233.59715967485033,273.21391446917187,1904.569775356462,712.2549168919652,622.7128223602549,474.74984820619363,C0001641_SEG_UNCOMP,0.06282243130840026,0.75578,0.82168,1.42254
0.1973,4.0,277.1573874021311,88.77466963626019,116.60622279175023,88.77466963626017,375.56444696657843,118.87949400544404,116.60622279175023,118.87949400544407,1190.955856111364,329.05660312343554,333.7972105291627,208.92733433508687,C0001641_SEG_UNCOMP,0.1884101581148081,0.78075,0.78754,1.43171
0.3298,5.0,687.9372202536453,334.8049029829349,316.2977274099606,334.80490298293483,1256.3197455011918,440.3819678246234,316.29772740996054,440.3819678246234,2545.665147464461,1205.652531224756,782.3435215348842,634.9050979038661,C0001641_SEG_UNCOMP,0.1145936331049085,0.67015,0.90396,1.4258899999999999
0.2286,6.0,307.5895903792662,129.84475424168008,133.18904967207527,129.84475424168002,635.2613270489309,208.84623223398998,133.18904967207524,208.84623223398998,1443.7860819976765,631.2593940263373,358.1557021801451,284.17110996788085,C0001641_SEG_UNCOMP,0.20558768573801933,0.68912,0.91666,1.3942299999999999
0.1322,1.0,93.81587216985825,23.867928359149666,30.309632757673707,23.867928359149673,147.3292679529682,40.735193343080844,30.309632757673718,40.73519334308085,334.52921992289265,125.20831222978988,96.73827091807766,66.82179381272378,C0001696_SEG_UNCOMP,0.21221198193132065,0.78532,0.93555,1.2791299999999999
0.1454,2.0,106.49347850550049,34.10565938566023,30.603470289438093,34.10565938566023,178.69571067314993,43.26172227494273,30.603470289438096,43.26172227494273,369.8977538333057,149.68436940246832,101.22994721080772,96.11918631127514,C0001696_SEG_UNCOMP,0.3101195140203118,0.7759199999999999,0.9676299999999999,1.25645
0.1457,3.0,101.3898961486743,35.120219023970414,31.38620538915085,35.120219023970414,176.78298295212576,54.590701743242136,31.38620538915085,54.59070174324213,424.77476175631693,181.94408984459665,94.50035931949029,84.11871385313081,C0001696_SEG_UNCOMP,0.21437579018157388,0.71315,0.9711799999999999,1.3156700000000001
0.0859,4.0,32.8354517249748,12.369301536180211,11.752478128944004,12.369301536180211,64.31110333571388,16.94703716548363,11.752478128944004,16.94703716548363,225.6816116583908,64.92536020951256,41.36298421408353,37.3896832628293,C0001696_SEG_UNCOMP,0.31910384389861435,0.74069,0.9359700000000001,1.32334
0.2147,5.0,192.86860507360444,91.214563993523,78.14695494876013,91.21456399352299,465.28119117859865,147.48550042768585,78.14695494876013,147.48550042768585,952.1183593602706,457.4817255982216,218.36913998116813,201.18522065117463,C0001696_SEG_UNCOMP,0.18727396261790255,0.65649,0.9785,1.36501
0.1888,6.0,146.57460869905108,54.45651336410426,56.48125534896781,54.45651336410426,331.9725690760452,94.74372566747307,56.4812553489678,94.74372566747307,684.0979077214572,323.8560996234825,169.68622953169984,136.89923315660178,C0001696_SEG_UNCOMP,0.18663979600655325,0.6897,0.99564,1.31466
0.2553,1.0,373.7082431027815,135.6521457734817,153.23189801617454,135.65214577348166,727.1540672474081,225.7523628157763,153.23189801617454,225.75236281577634,1451.510741322236,673.6556222753514,409.97698874526316,308.31366957155115,C0001735_SEG_UNCOMP,0.0936480439720645,0.71214,0.91827,1.36958
0.2455,2.0,255.55568105892183,142.36074985266032,142.0684766291815,142.36074985266035,1055.5625113025808,310.4423305984869,142.06847662918153,310.4423305984869,1292.248665406485,872.953549403815,315.8175288298445,309.0656263866999,C0001735_SEG_UNCOMP,0.10279560339827921,0.6077,1.1633799999999999,1.22892
0.2782,3.0,463.4597946842586,203.33300459461944,201.33729773594317,203.3330045946194,748.2546560740084,268.0930398938421,201.33729773594317,268.0930398938421,1658.4178677024383,717.6500640887223,515.8178022354839,414.3400481705323,C0001735_SEG_UNCOMP,0.11077684462752167,0.74169,0.8834700000000001,1.37484
