Slope,Interception,RValue,PValue,Standard Error,RSquare,RSquareAdj,Relative Norm Error,Rel Norm Error Std
0.7642998576240435,1.217330800690056,0.8741792884040273,0.0,0.007174420552937801,0.7641889965172846,0.7638519310463259,0.11314897658444319,0.2930033828538118
