Slope,Interception,RValue,PValue,Standard Error,RSquare,RSquareAdj,Relative Norm Error,Rel Norm Error Std
0.8670208300317706,-0.9630656692369808,0.9688307901713008,0.0,0.00465713404975062,0.9200144973099583,0.9198386276910269,0.042395049825426946,0.04166816757133192
