Slope,Interception,RValue,PValue,Standard Error,RSquare,RSquareAdj,Relative Norm Error,Rel Norm Error Std
0.9466982741252364,0.2831146422025066,0.973002574190371,0.0,0.004680259576930074,0.9467339989853254,0.946618102551438,0.05158195007582602,0.05141547844688374
