Slope,Interception,RValue,PValue,Standard Error,RSquare,RSquareAdj,Relative Norm Error,Rel Norm Error Std
0.9474240907700662,-0.358697267418397,0.9653858557765169,0.0,0.00547982679388912,0.9317090057435069,0.9315522311928721,0.049118638079065545,0.024950445870890688
