BVTV,DA,E1,E2,E3,Mu12,Mu23,Mu31,Nu12,Nu13,Nu23,ROI Number,Scan,m1,m2,m3
0.1776,2.095,109.20966627160476,357.24016808625663,736.0043154077663,65.01678515156381,201.97659881346488,79.99867214367433,0.11696398065877539,0.047469193005847336,0.13849984324503478,1,C0001546_SEG_UNCOMP,0.65548,0.97132,1.37321
0.1861,1.938,145.4641806432757,390.19551635323546,879.2545556854928,99.62457596175838,200.25106391840353,98.2070816155712,0.16998249901818338,0.044887202746816825,0.11259013261628877,2,C0001546_SEG_UNCOMP,0.68279,0.99399,1.32323
0.0921,1.75,72.98877100647174,100.77992271598373,240.87926634812501,24.855564823972585,48.84242834255658,36.251583660029105,0.13500907178861069,0.0767501068958678,0.09607346035988915,3,C0001546_SEG_UNCOMP,0.76012,0.90996,1.32992
0.0765,1.929,36.16449991578854,97.1508131012696,247.04730538352564,25.090936135413795,61.07069277857229,26.85886619881017,0.15477290693542997,0.05050192671766936,0.12859845397960684,4,C0001546_SEG_UNCOMP,0.68741,0.98675,1.32584
0.0616,1.706,28.61792203936081,33.57185120130967,117.17603293051432,13.483188767441733,14.133098501448066,12.018862192944226,0.26143280057926443,0.05053292334699153,0.030184735640011378,5,C0001546_SEG_UNCOMP,0.76137,0.9394,1.29923
0.0469,1.839,15.456389125168743,50.76049943496778,134.83858264726314,12.578599791960373,31.730870498593404,13.535746966704977,0.14513851618935597,0.03619253476977668,0.12094730744813086,6,C0001546_SEG_UNCOMP,0.71959,0.95714,1.32326
