Slope,Interception,RValue,PValue,Standard Error,RSquare,RSquareAdj,Relative Norm Error,Rel Norm Error Std
0.9446434226434535,-0.3805025567010851,0.9672143460393482,0.0,0.004566694236442689,0.9354089325847549,0.9352993075551974,0.04564644180899673,0.019492652633078655
