BVTV,DA,E1,E2,E3,Mu12,Mu23,Mu31,Nu12,Nu13,Nu23,ROI Number,Scan,m1,m2,m3
0.136,1.96,77.56967647077666,196.35633776321245,441.100520270409,38.90518500163924,78.09831953415674,48.472009875379946,0.11916749493200447,0.04945443227467756,0.08922500382693961,1,C0002156_SEG_UNCOMP,0.69285,0.94882,1.35833
0.0862,1.788,44.89330511251833,51.64323572852412,177.86460288011105,24.221471353904803,33.97231662062316,24.616458087023048,0.313494985843824,0.03925923642382821,0.07077389849583712,2,C0002156_SEG_UNCOMP,0.74568,0.9212,1.33312
0.0981,1.954,30.371843052656615,60.5237815133119,183.4854799457523,20.494318565393304,34.16863117913659,20.962113827872443,0.20026223362110385,0.03643264148807253,0.07297348972464948,3,C0002156_SEG_UNCOMP,0.68885,0.96529,1.34585
0.1143,2.012,45.62718235661255,104.15610031021889,345.90640649253896,26.536709025645344,64.09802128002936,32.646433086484265,0.1387056850853991,0.0408513318528407,0.07736079737689615,4,C0002156_SEG_UNCOMP,0.66945,0.98392,1.34663
0.0894,2.01,42.428212963530974,69.71542725967792,224.965983269239,22.209973130591813,26.735526610275333,22.92652314715037,0.19616764951182059,0.046275901427389146,0.04738545580710515,5,C0002156_SEG_UNCOMP,0.69172,0.91787,1.39041
0.0621,2.121,13.801202149865611,25.056499946382882,126.36278482956041,8.926285329116393,15.99414371526396,8.569314866747344,0.20966937912095113,0.026494625228262104,0.05013424195840094,6,C0002156_SEG_UNCOMP,0.66277,0.9313,1.40594
