BVTV,DA,E1,E2,E3,Mu12,Mu23,Mu31,Nu12,Nu13,Nu23,ROI Number,Scan,m1,m2,m3,Variation Coefficient
0.3135,1.919,507.0954146373533,1153.9134182030384,1834.9598718881089,285.6596524384974,602.286973576799,345.0309106694503,0.17065689218386626,0.09027372033623217,0.17009620556246566,5,C0001415_SEG_UNCOMP,0.6837,1.0042,1.3121,0.22366475327117338
0.44799999999999995,1.7930000000000001,1368.6000304535455,2443.516196300735,2879.337260836636,674.5707062811558,946.5905380413935,602.0451156955322,0.18470533795794736,0.1175433697065256,0.190803951247948,6,C0001415_SEG_UNCOMP,0.70791,1.02252,1.26958,0.1667276194526104
0.1624,1.932,142.45541350649955,434.2935465910208,722.4672645144889,79.6385605904738,193.33722144460359,85.3336793909682,0.13747162992042758,0.0561620848836592,0.1341646951273568,1,C0001421_SEG_UNCOMP,0.6792199999999999,1.00852,1.31227,0.2974052527623887
0.2442,1.942,357.44670348695547,720.2881564128529,1412.0289436434814,206.63392007599975,347.959455196048,230.7991300603309,0.21350038167817265,0.07816550504743068,0.1133850615604855,2,C0001421_SEG_UNCOMP,0.69914,0.94324,1.35762,0.13224664985857773
0.3336,2.359,507.2700270664938,1387.98737837634,2471.7457043487384,281.6117676907233,748.9175764614607,348.0315408225817,0.15465404867928886,0.06600097886945944,0.15491574298486716,3,C0001421_SEG_UNCOMP,0.60378,0.97214,1.4240700000000002,0.09562707285033274
0.302,2.181,421.7574345695868,994.9400534886388,1955.9224149829006,233.1028873485212,566.2393799873878,269.08753360609853,0.1722566758754538,0.06733110690507667,0.1411357340692244,4,C0001421_SEG_UNCOMP,0.6328699999999999,0.98714,1.37999,0.13793321658415394
0.1864,2.09,171.26152181927813,353.31549351069657,929.0435555784964,91.07275680167648,222.32385589982502,129.13335142004132,0.18180345903361425,0.06357768062238635,0.10899354691100006,5,C0001421_SEG_UNCOMP,0.66328,0.95073,1.38599,0.26462657300663817
0.3309,2.1919999999999997,559.0003159795423,1256.5421963871966,2304.3065946716097,300.4528468437635,605.748365781743,331.21233495352413,0.17753920027375247,0.07314431305875818,0.13815732631166044,6,C0001421_SEG_UNCOMP,0.64083,0.9543799999999999,1.40479,0.1833497438365701
0.2885,1.514,671.6527633255298,1030.034504051199,1501.1923422725956,312.7568194621708,508.8444496647229,318.78063876949494,0.22092282009280026,0.1080703568514822,0.1857886684813258,1,C0001427_SEG_UNCOMP,0.78676,1.0220200000000002,1.1912200000000002,0.14302196884741042
0.4205,1.608,1444.3644363026367,1916.8750343723427,2479.342804480319,639.2423295187565,733.9524982039338,605.8706593596468,0.23006737119114515,0.13095393555146656,0.16067715850712114,2,C0001427_SEG_UNCOMP,0.7979,0.9193,1.2828,0.2643942027063155
0.2921,1.493,588.4846259614361,816.1241432079494,1136.5180694071787,265.5704867405769,372.56196000861036,267.97469246815,0.20419472875382905,0.11272609384625255,0.16962289002579922,3,C0001427_SEG_UNCOMP,0.80861,0.9837899999999999,1.20761,0.2734467833242212
0.4001,1.9680000000000002,926.0094774868883,1459.3165255091935,2658.634972545664,411.0386610589237,742.8831268856196,544.9430878586388,0.18487938935525405,0.11673443535361627,0.14470486692664947,4,C0001427_SEG_UNCOMP,0.7014199999999999,0.91785,1.38073,0.09059905770535495
0.41200000000000003,1.986,1005.0023270928008,1722.0847172568451,2730.357672371001,464.726658666394,825.0734263013388,581.1852196249175,0.17939955649710246,0.12254955879048512,0.160926054102591,5,C0001427_SEG_UNCOMP,0.6922699999999999,0.93284,1.37489,0.10125521682471274
0.2555,1.865,393.32238201533744,707.7456799979242,1276.1794028495199,201.23969095640743,426.82676588390115,228.04278065276435,0.21575582705276025,0.08567537629972456,0.17529536366932366,6,C0001427_SEG_UNCOMP,0.7075600000000001,0.9731700000000001,1.3192700000000002,0.07544975104942112
0.3344,1.5919999999999999,735.8986719257887,1046.0494488016022,1641.4121651060525,345.44972426706977,494.7640828287196,344.20131815421905,0.21890522557707648,0.1038107329913504,0.1506873060500063,1,C0001433_SEG_UNCOMP,0.7738,0.99467,1.2315399999999999,0.170418204494747
0.3327,1.54,897.1863607980446,1273.8764173185518,1698.5997783160608,402.9215632511548,445.36643131274263,381.53474787539926,0.20709796101959005,0.1094482192416956,0.13504497328111187,2,C0001433_SEG_UNCOMP,0.81996,0.9173100000000001,1.26273,0.35049924536593785
0.318,1.4669999999999999,816.968921816568,1086.0058468790696,1662.7728973952555,359.18123055196764,397.39633468290185,336.9523858508127,0.22533911248806984,0.10164824833856843,0.124596433195813,3,C0001433_SEG_UNCOMP,0.84395,0.91804,1.23801,0.31498488188473933
0.2596,1.9409999999999998,382.94156834635766,523.5947223527305,1485.1958473803784,199.55956526600986,323.21295077750614,250.13142508981502,0.30003236159135904,0.06979734019082394,0.09544642809560956,4,C0001433_SEG_UNCOMP,0.72992,0.8534,1.41668,0.1290197295915209
0.2667,1.965,370.1262072919805,594.7548658229665,1618.486143435596,160.29104044513625,327.44858473904213,275.7556673780968,0.21583124302246792,0.08920202786506591,0.093778229123158,5,C0001433_SEG_UNCOMP,0.7327600000000001,0.8276899999999999,1.43955,0.09816779126738831
0.3512,1.9369999999999998,689.9469396815516,1022.9695078953227,2245.3461722310685,339.9363673460848,589.3666884626069,457.50235807615775,0.2536689371047327,0.09261030278358276,0.12525570584580706,6,C0001433_SEG_UNCOMP,0.7262,0.8672200000000001,1.40658,0.1352275900635042
0.289,1.675,488.69470687842016,772.8778137142137,1240.9915445591319,245.6903013039235,344.6281845244017,248.31115630449744,0.20432414778338145,0.09588337973315134,0.13330060539280333,1,C0001439_SEG_UNCOMP,0.77075,0.93845,1.29081,0.20688395157082318
0.1694,1.817,154.76423149867637,234.9630817709883,655.7999964166651,81.8763578111777,143.61842209105146,99.43049510805777,0.2300084383689185,0.06934983663398786,0.0916188760874791,2,C0001439_SEG_UNCOMP,0.74358,0.9056799999999999,1.35074,0.17321552994959494
0.2656,1.8730000000000002,321.4976696667387,581.53149233817,1287.8476583532968,180.70131580249333,328.87395517904537,211.78411742243165,0.19832037643003295,0.07944730019919108,0.11454989087501012,3,C0001439_SEG_UNCOMP,0.71223,0.9535399999999999,1.3342200000000002,0.15282927570575833
0.278,2.1630000000000003,367.3866533650917,759.3655979740398,1688.9918814421521,211.01532331727245,381.0648243921438,218.74037729526214,0.20874019990384188,0.057502769120878164,0.1112413411735059,4,C0001439_SEG_UNCOMP,0.64855,0.94847,1.40298,0.15112118281080883
0.3445,2.081,599.443676979018,984.5874108288167,2318.94999861882,325.8958140433597,528.031794191977,398.42626268356173,0.2602902932486901,0.07775385136810524,0.10913222878723867,5,C0001439_SEG_UNCOMP,0.69803,0.8494200000000001,1.45255,0.07164552705017473
0.2322,2.147,222.8567692444529,621.8323065793402,1306.0777771738715,137.0758877164339,298.23916407041037,153.7197823483059,0.1577660253294718,0.06279137033442839,0.11120633588308897,6,C0001439_SEG_UNCOMP,0.64585,0.96772,1.38644,0.057821762842840116
0.2657,1.7819999999999998,520.9170955197095,682.4861710933782,1581.3091200062647,211.64049045235373,367.8736069545109,347.3614200504486,0.26430328948660176,0.1117621277996815,0.10771315196785776,1,C0001511_SEG_UNCOMP,0.78476,0.8166399999999999,1.39859,0.13256901755687572
0.2983,2.083,574.5931514524393,987.4136696784764,1933.3704086828384,250.99372635678296,557.4930526928871,351.96503116468165,0.22960794902228,0.08942785486712376,0.1463774035661933,2,C0001511_SEG_UNCOMP,0.6818,0.8977700000000001,1.4204299999999999,0.0844723955523423
0.2737,1.9469999999999998,414.5048904019392,823.9217261409875,1579.241775046705,236.3832622965569,464.0487139712265,299.7361619615953,0.21864507830278448,0.09760300786321008,0.13711887447476065,3,C0001511_SEG_UNCOMP,0.69075,0.96414,1.34511,0.09173365198801035
0.2175,1.798,396.81559763925765,490.8526732826032,1215.925815290173,144.72712904006994,250.94144541056525,199.39353604809455,0.2659127919834445,0.08231611407344741,0.10444923150797224,4,C0001511_SEG_UNCOMP,0.7633300000000001,0.86415,1.37253,0.11582679497855966
0.3922,1.8519999999999999,1064.4421327944813,1524.7082368653894,2773.029941070244,485.8955472819425,763.134743417917,594.5415043486938,0.2523712975377501,0.11263196923271099,0.13961117770836476,5,C0001511_SEG_UNCOMP,0.74216,0.8836700000000001,1.3741700000000001,0.1254965769315982
0.2351,1.6740000000000002,492.56224604470515,534.7224219156722,1306.9379181889262,184.78912371564118,330.17618656688734,272.7425725696509,0.29915890047440696,0.09927189807256756,0.12587980198514093,6,C0001511_SEG_UNCOMP,0.80501,0.84709,1.34791,0.16193161190308208
0.2218,1.841,191.95850893220575,386.5222186526729,809.0671715727826,99.6674345341272,222.19442255175568,128.49973321782522,0.1687915403008866,0.07222524493349186,0.13444308295404694,1,C0001523_SEG_UNCOMP,0.7098899999999999,0.9828600000000001,1.30725,0.11780425633985141
0.3247,1.6569999999999998,657.2005196744916,759.335925606584,1708.4525202422108,269.85926843941445,422.11819263283286,350.23321066099084,0.2499886469357181,0.0958806314504022,0.12788182711148444,2,C0001523_SEG_UNCOMP,0.8035,0.8651,1.3314,0.06801148172105782
0.2586,1.661,306.606084884143,485.14368499863406,1072.2433437578309,171.85176951292846,261.96652443779647,194.9760677174929,0.23077003876005145,0.08798333390926254,0.11035412949843894,3,C0001523_SEG_UNCOMP,0.77041,0.95026,1.27934,0.08415830500587625
0.2269,1.857,164.66293340214432,348.83405101741386,876.8597488768518,85.92691223691455,167.37058290295627,108.80480043412621,0.14952335205611514,0.06330090299996126,0.08163481742944498,4,C0001523_SEG_UNCOMP,0.72225,0.93622,1.34152,0.14100649746266736
0.1679,1.787,80.21049048549183,186.4454551910161,463.6425500496538,45.286180158096336,97.51370772941502,56.111795672327325,0.13315246901646918,0.05053706476292485,0.08741988298472157,5,C0001523_SEG_UNCOMP,0.74037,0.9365,1.32313,0.18350722461637076
0.2849,1.693,341.38930300014516,457.63782558002976,1223.1991890837774,161.85851086653332,268.643150007941,206.87186602114357,0.2137351996179544,0.07617168217924428,0.09224365940049577,6,C0001523_SEG_UNCOMP,0.77298,0.9185200000000001,1.3085,0.09991124460612773
0.1918,1.923,198.21084684541896,304.272356144929,918.7155882520883,92.8753791306135,155.35795583044532,131.87626003450887,0.20937871506224826,0.06681128488155982,0.07658899334248698,1,C0001534_SEG_UNCOMP,0.7348100000000001,0.85234,1.41285,0.18552121924867387
0.14,1.973,100.43582611964337,236.55068308951687,494.49950626585166,45.024591180071276,126.67617346229359,68.81798841903537,0.11385116004793536,0.059978647546517536,0.12755604526808606,2,C0001534_SEG_UNCOMP,0.68545,0.96242,1.35212,0.4018529965692317
0.1739,1.7280000000000002,124.57630561492414,216.8772625252429,778.7321768861882,62.752243720931304,138.4245007121365,85.89699336978236,0.1528404131029892,0.05035685736946295,0.0836377039019219,3,C0001534_SEG_UNCOMP,0.73895,0.98439,1.2766600000000001,0.26583838321620445
0.3438,2.045,626.0755163776066,1206.5353321430955,2229.886042027701,324.2820138267341,608.5995749259757,382.5318441604323,0.19137238129680675,0.0884655667079104,0.13603797585152275,4,C0001534_SEG_UNCOMP,0.68148,0.92456,1.39395,0.1918183289433155
0.1578,1.8780000000000001,97.59469459387311,189.56411469371892,601.344018828053,71.05436755292256,127.52261381053562,68.56601962603487,0.229162565882904,0.040585984413054464,0.08607278443118553,5,C0001534_SEG_UNCOMP,0.71201,0.95065,1.33733,0.18271100580253852
0.2915,2.095,385.0740720817579,825.6838680635602,1797.0864097085534,244.14279221943718,469.391057689557,285.1248856535701,0.2058051917266656,0.06971385910536337,0.12083752643747656,6,C0001534_SEG_UNCOMP,0.6688,0.92976,1.40144,0.2498262504857449
0.1776,2.095,109.2096662716048,357.24016808625663,736.0043154077663,65.01678515156381,201.9765988134649,79.99867214367437,0.11696398065877545,0.04746919300584733,0.13849984324503484,1,C0001546_SEG_UNCOMP,0.6554800000000001,0.9713200000000001,1.37321,0.26295102884453747
0.1861,1.9380000000000002,145.46418064327563,390.1955163532354,879.2545556854933,99.62457596175837,200.25106391840356,98.2070816155712,0.16998249901818352,0.0448872027468168,0.11259013261628878,2,C0001546_SEG_UNCOMP,0.68279,0.9939899999999999,1.32323,0.282564260360012
0.0921,1.75,72.98877100647174,100.77992271598372,240.879266348125,24.85556482397258,48.8424283425566,36.25158366002911,0.1350090717886107,0.07675010689586778,0.09607346035988916,3,C0001546_SEG_UNCOMP,0.76012,0.90996,1.32992,0.40351570022307365
0.0765,1.929,36.16449991578854,97.15081310126959,247.0473053835256,25.090936135413795,61.070692778572294,26.858866198810173,0.15477290693543008,0.050501926717669336,0.12859845397960687,4,C0001546_SEG_UNCOMP,0.6874100000000001,0.98675,1.32584,0.6237009048377532
0.0616,1.706,28.61792203936081,33.57185120130965,117.17603293051435,13.483188767441733,14.133098501448071,12.018862192944225,0.26143280057926443,0.05053292334699152,0.030184735640011406,5,C0001546_SEG_UNCOMP,0.76137,0.9394,1.2992299999999999,0.3585995123054245
0.0469,1.839,15.456389125168743,50.760499434967784,134.83858264726314,12.578599791960368,31.730870498593397,13.53574696670498,0.14513851618935575,0.03619253476977668,0.12094730744813093,6,C0001546_SEG_UNCOMP,0.71959,0.95714,1.32326,0.7497576508806956
