$BS_smooth;$BS_voxel;$BV_smooth;$BV_voxel;$BVTV_smooth;$BVTV_voxel;$SMI_smooth;$SMI_voxel;$TV_smooth;$TV_voxel;$Tb_N_mean;$Tb_Sp_max;$Tb_Sp_mean;$Tb_Sp_min;$Tb_Sp_stddev;$Tb_Th_max;$Tb_Th_mean;$Tb_Th_min;$Tb_Th_stddev;$VOI_Date;$VOI_DimSize_x;$VOI_DimSize_y;$VOI_DimSize_z;$VOI_ElementDataFile;$VOI_ElementSpacing_x;$VOI_ElementSpacing_y;$VOI_ElementSpacing_z;$VOI_Offset_x;$VOI_Offset_y;$VOI_Offset_z;$VOI_Size_x;$VOI_Size_y;$VOI_Size_z;$VOI_Time;
170.428738986;250.729544501;11.2232923862;11.809537664571996;0.0788967021454;0.08301784748512711;0.161974383761;0.08745572599669789;142.252997666;142.25299766640794;0.556054969924;3.15873384476;1.54411551857;0.121399998665;0.600770379071;0.454237222672;0.254267832156;0.121399998665;0.0571686034128;11 Feb 2021;86;86;86;5_350107_C0000104_SEG_UNCOMP_Binarized.mhd;0.0607;0.0607;0.0607;10.0761502;8.7407568;4.248748;5.2202;5.2202;5.2202;11:11:05;
