$BS_smooth;$BS_voxel;$BV_smooth;$BV_voxel;$BVTV_smooth;$BVTV_voxel;$SMI_smooth;$SMI_voxel;$TV_smooth;$TV_voxel;$Tb_N_mean;$Tb_Sp_max;$Tb_Sp_mean;$Tb_Sp_min;$Tb_Sp_stddev;$Tb_Th_max;$Tb_Th_mean;$Tb_Th_min;$Tb_Th_stddev;$VOI_Date;$VOI_DimSize_x;$VOI_DimSize_y;$VOI_DimSize_z;$VOI_ElementDataFile;$VOI_ElementSpacing_x;$VOI_ElementSpacing_y;$VOI_ElementSpacing_z;$VOI_Offset_x;$VOI_Offset_y;$VOI_Offset_z;$VOI_Size_x;$VOI_Size_y;$VOI_Size_z;$VOI_Time;
274.269137475;396.395856649;20.0871529473;20.747651685566996;0.141207238349;0.14585036537663348;0.0941109100059;0.04825165587115909;142.252997666;142.252997666408;0.764672424809;1.95374810696;1.04121189134;0.121399998665;0.276911137997;0.500545024872;0.266537633235;0.121399998665;0.0646965316998;26 Feb 2021;86;86;86;2_351302_C0000051_SEG_UNCOMP_Binarized.mhd;0.0607;0.0607;0.0607;27.9825617;8.8621562;0.910446;5.2202;5.2202;5.2202;20:27:43;
