BVTV,DA,E1,E2,E3,Mu12,Mu23,Mu31,Nu12,Nu13,Nu23,ROI Number,Scan,m1,m2,m3
0.5416,1.408,2653.674202737272,2662.876494779201,3760.388387779447,1011.540513057519,1109.7342426358784,1067.7719332636398,0.2722788695048573,0.16537133581230137,0.16768520203892248,1,C0002221_SEG_UNCOMP,0.87077,0.90338,1.22584
0.5508,1.492,2495.529598315493,2727.6410892375416,3949.2196500724667,998.9274297774331,1143.7933719501423,1046.9459815407918,0.2643108377381468,0.14952381316585725,0.16695551300643188,2,C0002221_SEG_UNCOMP,0.84542,0.89347,1.26112
0.3901,1.462,1024.7463078821233,1219.9908340543295,1966.2174165788479,475.24414875281064,576.6375751905568,460.23785909073047,0.25960945374026867,0.11122575444817315,0.14720213197423362,3,C0002221_SEG_UNCOMP,0.83764,0.93811,1.22425
0.3703,1.969,811.2400833068892,1170.0472097689974,2531.291528176711,387.9246964066904,641.5042198673492,480.76213143950486,0.2453980484341181,0.09350740479615743,0.12713050067555592,4,C0002221_SEG_UNCOMP,0.71449,0.87845,1.40707
0.3271,1.723,706.7712234969752,990.1495893865407,2008.389250393662,319.6495220609649,486.7734601084222,458.63900046146193,0.24188909835323108,0.12264462183796838,0.11776738807095742,5,C0002221_SEG_UNCOMP,0.7837,0.86617,1.35012
0.3514,1.901,646.5480859433018,1349.5291286492215,1990.386660191539,344.0880390576635,727.3585021472785,395.66460254266156,0.16698948880776668,0.10782395997259582,0.19825209240360536,6,C0002221_SEG_UNCOMP,0.67559,1.04003,1.28438
