Slope,Interception,RValue,PValue,Standard Error,RSquare,RSquareAdj,Relative Norm Error,Rel Norm Error Std
0.825075283418245,-1.200677769248025,0.961987977782773,0.0,0.00252014767944462,0.9145355970228036,0.9145059081380269,0.05684157156963444,0.12074065053657351
