Slope,Interception,RValue,PValue,Standard Error,RSquare,RSquareAdj,Relative Norm Error,Rel Norm Error Std
0.8601400943150598,-0.976674270864657,0.9689397634911823,0.0,0.002435900333098305,0.9290212213718692,0.928995036382213,0.04543459779584921,0.023930967920357187
