Slope,Interception,RValue,PValue,Standard Error,RSquare,RSquareAdj,Relative Norm Error,Rel Norm Error Std
0.9166330192743098,0.45111682507306927,0.9573666532239197,0.0,0.002975921063998752,0.9165506903265247,0.9165023643422339,0.056215973595668524,0.12328304179921298
