Slope,Interception,RValue,PValue,Standard Error,RSquare,RSquareAdj,Relative Norm Error,Rel Norm Error Std
0.9278117684143559,0.40049567098378525,0.9633004029985931,0.0,0.0028687365571486924,0.924844123790756,0.924797902464674,0.04385544442755106,0.07497877979410225
